-77	-115	-392	-193	-75	-68	-305	-378	-209	-413	-321	-153	-239	-185	-79	-10	50	82	201	385	178	22	-222	-154	
16	66	-220	-220	-131	-174	-217	-616	-588	-934	-421	-160	-405	-390	0	89	264	429	729	956	113	61	-37	-89	
22	-34	-248	-227	-192	-279	-749	-1498	-1155	-1497	-488	-742	-774	-602	-132	-112	488	681	786	786	218	-15	-47	-105	
-5	-117	-193	-247	-267	-544	-1092	-1896	-1764	-2174	-757	-1467	-538	-370	187	442	696	1023	1712	1561	525	174	-89	-73	
-21	-132	-159	-254	-499	-1507	-1779	-2722	-2288	-2512	-546	-1816	-413	-340	241	450	833	1855	1939	2316	884	402	-60	61	
-100	-111	-205	-336	-650	-2383	-3338	-3561	-2628	-2357	-658	-1397	-385	-298	31	341	1497	2139	2015	3978	2035	1445	270	323	
-201	-125	-214	-833	-1286	-3346	-4353	-4230	-2019	-2061	-314	-1062	-305	-282	-88	-27	1352	2536	2033	5055	2507	2181	524	436	
-271	-428	-86	-1486	-2065	-4697	-4796	-3959	-1679	-1075	166	-281	7	-167	-145	-92	995	1250	2033	6698	3791	3068	2167	838	
-368	-858	-509	-1689	-2527	-5918	-5182	-3291	-744	-289	420	-100	283	-57	-231	-315	671	595	1051	6906	5056	4370	2281	1204	
-343	-456	-378	-2661	-4303	-6823	-4310	-2167	-14	-81	1591	284	511	-113	-595	-1210	402	-89	376	6566	6680	5691	3167	576	
-291	-624	-436	-3459	-5126	-7441	-4038	-1953	16	39	2332	1718	1338	-172	-1227	-2413	-196	-511	26	6717	7133	5974	3073	1072	
-257	-697	-684	-3459	-5430	-7872	-3438	-1441	222	470	2837	2588	1736	-126	-1804	-2974	-621	-845	-215	4243	6736	7276	3224	1166	
-174	-844	-1019	-3735	-5863	-8002	-3523	-1142	200	494	2685	2621	2435	-40	-1790	-3261	-1547	-1523	-887	4129	6095	6899	3280	1769	
-226	-352	-1529	-3314	-5531	-7269	-3495	-1597	456	538	2146	1818	2086	172	-1777	-3904	-634	-937	-289	4507	6132	6370	3299	1487	
-257	-199	-1136	-2806	-4607	-7197	-3338	-1996	416	295	1136	1049	1504	-14	-1543	-2728	-471	-353	367	4394	5698	5918	2299	846	
-297	-318	-684	-1994	-3740	-6464	-4053	-2565	24	-41	388	630	1221	70	-897	-937	-399	-370	540	5244	5358	4615	1809	629	
-246	-173	-502	-1341	-2816	-5113	-4010	-3063	-404	-948	158	102	472	-106	-705	-341	-294	70	1844	5962	4697	3691	508	349	
-142	-251	-406	-804	-1704	-3705	-3752	-3732	-2019	-1779	-274	-426	-206	-152	-389	-86	208	1515	3205	6377	3244	1879	209	26	
-160	-164	-207	-391	-953	-2786	-3380	-3988	-3109	-2836	-602	-1132	-441	-238	-172	31	827	2971	3678	5489	1771	558	117	0	
-70	-113	-83	-158	-451	-1090	-2279	-3077	-2982	-2934	-1233	-1760	-732	-185	-20	388	665	2839	3130	3846	393	8	-11	-166	
-80	-34	106	0	-192	-1076	-1807	-2778	-2755	-2596	-897	-1955	-274	-225	-14	505	526	3330	2185	2637	315	-8	-230	-179	
-84	-49	148	81	73	-558	-1135	-1569	-2104	-2019	-869	-1885	-316	-164	-53	389	913	2139	1353	1598	-97	-274	-163	-133	
17	-20	49	106	-43	-388	-806	-772	-1311	-1638	-714	-1816	-319	-278	46	193	943	1345	729	612	-141	-104	-15	0	
-43	-97	-35	-199	40	-75	-380	-297	-475	-1159	-336	-1160	-73	-7	-48	-138	441	955	420	280	-259	-156	-89	122	
49	-138	-172	-206	-119	-191	-197	-296	-337	-694	-490	-853	-233	-27	-93	-217	263	622	236	65	-136	-193	-10	8	
