-63	-126	-187	-304	-138	73	231	-143	-136	
-147	-160	-264	-332	-226	-220	399	-130	-102	
-126	-251	-416	-448	-214	-131	709	64	8	
-110	-279	-915	-609	-152	409	511	308	40	
-14	-407	-1739	-497	-234	442	619	885	96	
-63	-422	-1297	-609	-324	352	334	903	242	
-294	-792	-959	-712	-351	-7	374	607	573	
-161	-195	-91	-28	-117	-226	-185	243	-61	
-42	383	921	596	131	-702	-1112	-716	-414	
301	1194	2532	1503	106	-1921	-2816	-2283	-478	
309	1608	2890	1823	361	-2646	-3148	-2671	-864	
134	1284	2066	1290	403	-1254	-1906	-2383	-463	
58	183	903	596	180	-1079	-809	-1277	-495	
-273	-70	-139	140	82	-238	-376	-340	-89	
