23	-118	-145	-128	-183	-200	-89	-715	-229	-342	-282	-240	-345	-184	-112	-52	112	214	314	393	288	238	96	148	
141	-97	-147	-206	-214	-300	-265	-986	-673	-1328	-308	-825	-464	-93	-40	75	278	289	49	647	-60	498	233	305	
-92	-143	-138	-363	-164	-731	-535	-1099	-1197	-2075	-785	-1383	-405	133	179	116	139	403	525	1372	647	822	34	94	
-181	-114	-117	-250	-383	-1392	-1150	-1854	-1849	-2512	-1177	-1495	-272	7	195	279	355	661	786	2411	752	747	264	104	
-21	-181	-174	-271	-219	-2053	-2122	-3063	-2840	-2920	-1472	-1439	-40	109	157	666	1676	814	1467	3166	884	1426	174	227	
-77	-256	-261	-441	-578	-2728	-3995	-4230	-3208	-3174	-995	-1286	-236	39	171	555	1757	657	1977	4942	2016	2483	206	611	
-291	-507	-282	-1050	-1329	-3993	-4868	-4771	-2783	-2737	23	-1118	346	-20	51	139	1028	184	1523	5546	2923	3861	1752	733	
-319	-565	-582	-1616	-2065	-5070	-5440	-5055	-1849	-1751	150	-658	506	-53	-86	7	639	-8	956	5792	4150	5767	2413	1392	
-270	-387	-248	-1616	-1950	-6249	-5640	-4458	-532	-1244	246	-207	590	-245	-238	-79	55	-50	166	4866	5188	6540	3073	2599	
-311	-380	-317	-1776	-3163	-6938	-5926	-3718	-122	-694	-54	101	202	-337	-250	-137	-269	-412	-237	4809	5207	8031	3978	3089	
-267	-242	-800	-2646	-4650	-7269	-5954	-2835	-61	-181	500	-140	29	-265	-256	-230	-242	-666	-698	2864	4452	8522	4318	2278	
-400	-829	-1369	-2995	-4939	-7427	-5111	-2366	240	-101	571	-187	-98	-212	-195	-256	-190	-1050	-1139	2883	4546	8805	4544	3447	
-340	-311	-502	-2588	-3827	-7096	-4339	-2138	216	151	187	-59	-150	-354	-333	-164	-178	-370	77	2373	4074	8843	4412	3221	
-219	-159	-757	-2124	-4246	-6751	-4153	-2551	88	101	15	-213	-87	-377	-310	-159	15	-104	501	2335	4414	8031	3789	2825	
-177	-187	-1077	-2226	-4015	-6292	-4582	-2793	-108	-81	-14	-295	-388	-348	-305	-276	232	-185	-304	3242	5018	5899	3299	1996	
-111	-270	-800	-1877	-3394	-5530	-4768	-3718	-343	-539	-174	-193	-295	-492	-283	-237	247	63	192	3903	5151	5106	2941	1015	
-147	-228	-365	-485	-1993	-3978	-4610	-4244	-1636	-1201	-462	-300	-367	-561	-277	-53	736	0	1448	4375	4414	3823	1998	110	
-130	-180	-238	-165	-1083	-2771	-4596	-4301	-2628	-2131	-911	-1021	-312	-588	-73	262	371	-104	1807	5716	3584	3238	1281	165	
-181	-221	-241	-254	-881	-2010	-3609	-3917	-2939	-2639	-1345	-1188	-312	-317	31	186	319	210	2317	4715	2640	1860	1187	271	
-214	-142	-49	-172	-273	-1291	-2637	-3091	-2911	-2737	-1682	-1425	-338	-199	351	124	511	399	2128	3506	1072	954	305	114	
-153	-83	-68	-42	146	-544	-1336	-1882	-1084	-2723	-1359	-1258	-213	-291	64	101	930	1118	1296	2411	376	393	384	0	
-157	-187	-97	-21	146	-259	-1135	-1299	-558	-2047	-1640	-1160	-213	-71	98	359	951	1156	446	1126	61	135	17	116	
-132	-184	-145	-55	65	-204	-529	-559	-702	-1089	-855	-965	-153	-216	273	287	711	759	569	131	-126	69	-31	-23	
-133	-169	-103	-69	8	-252	-434	-243	-202	-329	-602	-574	-93	-186	15	191	441	508	455	-67	-88	-60	-185	-52	
