-209	86	68	46	-51	-233	-22	-570	-335	-272	-238	-263	-263	-158	-41	16	242	273	231	191	142	110	23	-100	-24	-171	-108	
-93	103	35	-22	-22	-90	-237	-615	-231	-585	-333	-311	-285	-268	-82	0	8	297	424	271	341	47	23	180	163	-132	-183	
-173	-3	-8	-77	-142	-170	-218	-1062	-273	-836	-591	-609	-296	-412	-201	-102	226	378	696	526	1086	118	102	22	-99	-337	-229	
-117	69	37	-23	-36	-193	-443	-1018	-568	-1472	-1238	-1254	-454	-422	-205	-232	446	979	1364	1452	1877	411	291	-93	-244	-374	-373	
-15	-216	-17	-15	-70	-120	-552	-1182	-1132	-1428	-1386	-1166	-454	-615	-289	-52	273	1510	1568	1673	2079	948	519	-192	-389	-385	-338	
17	-40	-35	-52	-107	-226	-1392	-2257	-1415	-1546	-1415	-858	-289	-615	-7	40	565	1270	631	1520	2298	1500	822	141	-415	-351	-327	
165	-87	-43	-50	-128	-688	-2052	-3003	-1965	-1413	-1209	-536	-351	-336	122	0	384	756	392	1147	2197	1801	1205	454	-270	-276	-294	
-26	-366	0	-286	-671	-1306	-2562	-2570	-1415	-836	-347	-595	-241	-281	-65	-198	218	337	240	453	1944	1651	1969	946	296	-99	-208	
-136	-366	0	-420	-1745	-2436	-2157	-1645	-627	-378	-84	-435	-152	-165	97	-87	0	-203	-122	199	841	1065	2435	1855	757	380	150	
-130	-330	-272	-1110	-2457	-2120	-1452	-615	-42	-174	556	57	82	-137	-51	-245	-75	-358	-357	79	468	-20	1869	2152	1216	585	309	
-123	-395	-443	-1764	-2805	-2029	-762	-197	284	91	846	313	279	82	81	-272	-238	-431	-357	-275	190	-433	1188	1871	1807	435	412	
-257	-644	-1100	-2692	-3274	-2059	-64	252	774	528	1762	206	213	106	40	-846	-549	-1185	-364	-1131	-321	-1244	487	1095	2037	1835	487	
-463	-921	-1329	-2920	-2987	-1878	194	707	1299	708	2424	649	361	335	-116	-1291	-992	-1412	-730	-1624	-468	-1718	47	467	1988	2014	688	
-497	-1074	-1757	-3178	-3456	-387	388	670	1607	1014	2406	1218	1748	286	-226	-1722	-1350	-1982	-1226	-1779	-658	-1704	-219	533	2135	1884	1109	
-483	-936	-2383	-3589	-2971	-353	1001	816	2150	618	1780	1361	2491	972	-301	-1794	-1650	-2266	-1466	-1821	-658	-1676	-219	360	2349	2080	1400	
-173	-1335	-2123	-3422	-2790	-779	674	962	1860	316	2102	1058	2721	1306	-376	-1780	-1722	-1612	-1212	-1638	-462	-1746	-358	467	2923	2275	889	
-334	-936	-2062	-3209	-2305	-794	1514	816	1191	258	1548	293	2526	586	-212	-1593	-1378	-1412	-155	-1075	-224	-1579	-219	1178	2956	1949	758	
-483	-982	-1726	-2388	-2260	-1231	325	462	901	233	1100	231	1554	417	-21	-1133	-292	-815	63	-376	-461	-881	-213	1657	2332	840	433	
-130	-752	-1207	-2418	-1942	-1547	-333	277	738	33	473	-14	829	73	220	-470	-434	-432	-411	-403	-318	-184	338	1822	1840	512	402	
226	-380	-626	-1065	-1715	-1758	-387	-525	16	-146	16	-76	298	-213	456	-354	-170	-288	-175	-349	-221	118	789	1524	1430	435	-59	
-105	-186	-93	-654	-1125	-1924	-1887	-1406	-294	-216	-7	-249	-220	-446	2	-204	16	-135	168	-195	87	948	1803	1442	954	0	-275	
17	-165	-29	-93	-305	-1231	-2772	-1689	-238	-1236	-485	-311	-287	-470	-107	48	234	104	273	215	766	1818	2584	1079	366	-129	-477	
199	-15	1	-72	-171	-1035	-2577	-1854	-746	-1546	-635	-1049	-145	-231	-7	251	379	345	1568	1046	1658	1785	2468	446	70	-405	-608	
100	-187	120	103	230	-403	-2052	-1958	-1534	-1798	-753	-1459	-440	-302	146	297	688	996	1688	1673	2348	2638	2069	54	-100	-226	-332	
-82	-89	17	137	383	-424	-1527	-2048	-1831	-1798	-1297	-1547	-544	-384	187	369	582	704	2029	1774	2062	1952	1254	-73	-295	-394	-484	
-231	-101	25	188	232	33	-556	-1137	-1088	-1295	-1283	-1063	-413	-194	9	162	567	305	1534	1757	1254	1350	440	7	-283	-371	-171	
-47	-40	34	51	324	50	-408	-674	-687	-866	-944	-814	-434	-281	-116	154	412	112	1091	995	508	697	149	-139	-228	-317	-255	
139	-44	-100	-100	145	16	-359	-316	-321	-304	-591	-917	-372	-213	-171	121	193	32	597	504	31	245	73	-141	-172	-158	-7	
-43	-56	-91	21	4	-50	-310	-134	-133	-279	-532	-741	-97	-83	-120	99	119	179	392	279	-34	7	-9	-119	-106	-151	30	
