-75	-66	-7	132	-139	-206	-280	-354	-224	112	260	502	39	-7	-160	-263	-268	-214	
-28	58	66	-32	-282	-322	-437	-774	-48	112	336	538	128	-80	-173	-368	-211	-227	
100	100	58	-42	-234	-601	-694	-760	-224	24	480	515	196	47	-213	-879	-191	-276	
0	200	118	41	-186	-818	-1011	-1033	-475	-115	1159	1029	428	316	-120	-630	-360	-309	
-14	110	41	-89	-379	-1123	-982	-875	-492	-115	1449	1164	174	158	-107	-322	-307	-194	
58	83	27	-56	-179	-862	-314	-376	-265	56	1245	487	134	104	7	-238	-263	-132	
58	-98	-110	-8	254	-329	-62	-48	-116	104	192	-94	-61	118	20	-106	-218	132	
-84	-202	-201	-118	353	131	366	798	32	-237	-505	-849	-700	-280	-122	-47	280	233	
-210	-792	-548	-180	452	1412	1649	1962	395	-331	-1424	-1821	-1850	-1397	-179	258	380	341	
-517	-999	-1165	-521	811	2132	2715	2448	308	-459	-2472	-2906	-2425	-1913	-358	715	1167	591	
-412	-718	-1356	-297	935	2783	2995	3577	307	-331	-3208	-3667	-2243	-2109	-285	1161	1266	349	
-384	-629	-797	-352	528	2449	2505	2604	170	-331	-2783	-2808	-1990	-1983	0	847	1069	139	
-168	-133	-517	-304	197	1359	1824	746	-279	-108	-1183	-1709	-1472	-1146	78	814	554	87	
-77	-77	-153	-258	-200	180	448	40	-30	112	-376	-289	-321	-187	98	227	-7	-141	
134	33	-104	-290	-311	-470	-362	-361	8	193	80	231	261	434	275	-86	-277	-164	
40	8	33	-290	-282	-1747	-1127	-1421	-143	410	408	673	1052	664	-107	-478	-409	-394	
-7	84	295	-339	-538	-1660	-1286	-1607	-536	418	682	1605	1692	697	-365	-506	-487	-315	
-17	41	121	-214	-494	-1196	-1156	-1679	-387	418	614	1368	1439	647	-199	-348	-326	-296	
-35	166	158	99	-363	-1210	-1416	-408	-177	337	368	673	934	324	-100	-212	-172	-164	
24	200	147	99	-406	-789	-434	-372	-265	225	344	454	381	237	-93	-176	-204	-329	
