-21	-202	-408	164	147	123	-130	-251	
-251	-277	-387	-76	-28	252	-198	-258	
-293	-423	-785	-248	-83	423	-130	-102	
-418	-532	-712	49	327	1300	81	218	
-688	-1032	-1268	65	417	1859	454	229	
-821	-1695	-1503	-117	409	986	275	339	
-718	-1238	-961	-269	139	447	332	117	
125	-167	-194	-35	-48	334	-75	16	
516	886	471	271	-136	-708	-1765	-332	
1446	2836	1450	-124	-1471	-2657	-2771	-506	
1662	3212	1948	57	-1805	-3423	-3231	-406	
1554	2693	1770	131	-1370	-2080	-2268	-346	
533	1762	685	131	-499	-1040	-1191	-224	
