-214	-199	-240	-422	-327	-235	-188	-239	-325	-104	-281	-304	-178	56	-21	208	175	161	212	243	141	6	-67	18	51	
-138	-100	-226	-266	-302	-323	-393	-319	-470	-310	-688	-355	-218	-58	50	336	286	238	308	456	94	44	31	-125	16	
-60	-15	-119	-241	-400	-360	-644	-1032	-653	-523	-949	-480	-300	-7	284	1040	398	266	410	503	156	46	-7	-70	-64	
-8	-30	-120	-176	-615	-345	-836	-1224	-1532	-1209	-847	-314	-293	-21	56	1381	944	357	563	621	765	366	-30	-54	-37	
-18	-74	-184	-275	-764	-345	-1457	-2048	-1869	-2171	-1587	-198	-501	161	329	1909	1317	1035	1132	1454	1624	248	139	50	-15	
-114	-163	-206	-380	-1092	-731	-2877	-3373	-3173	-2083	-1935	-403	-255	226	549	1347	1232	1776	2169	2568	2317	1397	419	131	78	
-157	-256	-718	-492	-1495	-1905	-3764	-4094	-3598	-2229	-1471	-178	-54	189	297	680	843	2146	2136	3232	2829	1824	1052	549	218	
-271	-284	-1125	-1092	-2033	-3554	-4607	-4712	-2850	-1631	-391	154	-170	290	104	312	462	1658	1584	3249	4266	2923	1493	943	450	
-193	-256	-1185	-1722	-2928	-5501	-5938	-4565	-2235	-489	-343	-22	41	169	70	-41	-175	619	948	2983	5175	3957	2177	1643	394	
-321	-454	-794	-2367	-4197	-6511	-6352	-2681	-1503	-131	-56	342	-96	394	48	-202	-652	412	339	2385	4531	5122	3743	967	528	
-434	-638	-1366	-3702	-5884	-6898	-5583	-1768	-1034	189	249	357	146	166	-75	-316	-1187	381	-54	1986	4266	5811	4672	2145	481	
-532	-867	-1592	-3822	-6422	-7655	-5007	-305	-653	394	507	387	-177	-58	-237	-498	-1004	-41	-1090	1088	3804	6566	4542	3036	648	
-449	-1034	-1909	-4287	-6660	-7774	-4607	41	-325	386	507	114	-102	16	-358	-532	-877	-101	-1648	440	3506	6533	4868	3538	595	
-306	-1276	-2059	-3732	-6944	-7254	-4548	-56	-297	144	155	366	26	121	-351	-263	-506	-74	-1592	409	2994	6369	5993	2939	902	
-335	-1503	-1758	-3672	-6526	-7373	-4637	265	-580	-38	40	407	-279	210	-473	-283	-305	-87	-1551	495	3391	6074	5846	2518	823	
-150	-625	-884	-2472	-5615	-7551	-4430	-125	-712	246	-48	407	50	-79	-326	-148	-342	87	-616	1205	3820	5795	4639	2048	814	
-441	-433	-869	-1527	-5093	-7076	-4740	-429	-770	-153	-274	236	76	185	-76	-54	-76	222	63	1703	4894	5122	3628	1676	702	
-456	-319	-824	-1092	-3511	-5040	-5169	-1592	-1517	189	-615	-28	-164	36	58	144	331	417	237	2401	4646	4318	2813	680	516	
-335	-307	-325	-702	-2645	-3807	-4711	-3211	-2587	-275	-1428	122	-374	-51	128	312	271	881	1032	3548	4448	3054	1884	410	481	
-29	-248	-325	-183	-1361	-2603	-3202	-2813	-2748	-655	-1732	-28	-932	8	297	363	284	1170	2169	3099	3606	2529	528	404	332	
162	-78	-283	-36	-480	-1237	-2463	-2975	-3056	-1209	-1761	-287	-533	48	498	396	334	1069	2136	2933	2202	1643	-14	348	324	
51	59	-111	-123	-253	-349	-2123	-2813	-3085	-1340	-1819	-751	-961	-95	273	392	521	1675	1918	2501	1442	600	-191	116	127	
51	21	-67	-92	-239	-210	-1457	-1974	-2089	-888	-1790	-405	-645	72	297	360	741	1254	1500	1387	500	554	-322	69	65	
68	-26	-85	67	-15	-140	-836	-1194	-1430	-289	-963	-41	-558	-258	225	299	284	884	747	598	274	366	-47	-7	138	
-79	-107	-59	-35	-78	-147	-393	-208	-1181	-159	-543	-123	-245	-109	225	328	454	951	262	495	-73	171	-222	-125	210	
-129	-139	-170	-98	-113	-121	-140	-160	-639	-318	-288	-110	-286	-55	16	224	199	476	330	283	-344	-73	-189	-145	289	
