-136	-181	-9	-76	-138	-198	-306	-299	-75	-156	-95	398	230	308	-60	-350	-282	-186	-158	
-196	-57	91	82	-296	-325	-198	-172	-111	-156	128	588	354	221	-107	-214	-251	-242	-92	
-140	58	207	57	-255	-369	-123	-334	-41	-31	232	876	238	331	-213	-278	-264	-301	-73	
58	266	201	8	-131	-905	-751	-875	-304	-156	818	876	555	458	-206	-390	-352	-332	-301	
0	300	88	-180	-282	-978	-505	-875	-143	-21	1091	859	648	848	-40	-378	-316	-275	-130	
-22	25	33	-159	-275	-586	-355	-379	-177	-7	716	414	222	302	31	-208	-257	-129	-7	
-21	-63	-153	-256	477	-192	-212	-109	-150	-115	24	-248	-247	110	70	15	-42	-63	-43	
-80	-230	-381	-318	279	360	611	486	-197	-374	-631	-1060	-321	-686	31	58	54	-35	-8	
-84	-777	-1268	-83	599	1798	2051	1632	250	-439	-1608	-2244	-1233	-1523	-179	133	179	121	100	
-335	-881	-1180	-235	1147	2519	3239	2344	377	-758	-2613	-2920	-2439	-2011	-47	235	410	404	355	
-314	-467	-723	-290	1218	2730	3589	3195	1067	-402	-3251	-3625	-2579	-2123	-87	553	591	198	310	
-210	-53	-664	-408	670	1939	2925	2587	222	-416	-2387	-3258	-2551	-1899	62	1079	671	295	275	
-177	-306	-416	-222	123	1201	2226	1233	145	-230	-1141	-1765	-1892	-1007	78	699	202	152	232	
-21	-237	-250	-187	-152	-69	584	32	-21	-169	-475	-469	-388	-207	236	282	0	-118	100	
117	-13	-97	-201	-186	-485	-328	-846	-89	-61	168	215	158	363	338	-133	-106	-289	-72	
125	65	58	-124	-241	-1283	-1271	-1650	-244	168	580	1063	1338	597	228	-271	-177	-226	-157	
209	91	92	-111	-684	-1660	-1574	-1852	-461	120	784	1774	1877	998	-14	-423	-292	-278	-183	
169	193	331	8	-494	-1370	-1444	-1535	-414	370	426	1503	1726	563	149	-123	-112	-190	-118	
133	183	414	-28	-255	-1079	-1098	-659	-387	345	400	1063	817	339	149	-106	-112	-250	-91	
120	83	1172	-187	-315	-644	-246	-328	-353	217	376	462	182	214	55	-126	-264	-250	-169	
142	-14	428	0	-172	-315	-273	-245	-109	40	224	151	103	79	-14	-312	-291	-233	-223	
