-62	-223	-589	-242	-193	-62	73	-89	8	
0	-279	-485	-287	-145	98	342	146	121	
-111	-467	-782	-325	-172	131	603	137	88	
-7	-748	-1165	-552	-207	196	741	316	298	
-524	-925	-1091	-1298	-159	376	520	260	508	
-524	-984	-826	-1166	-262	98	227	162	188	
-440	-42	41	-249	-145	-21	130	-89	153	
-196	341	1011	355	-42	-557	-982	-1205	-621	
33	1122	2693	1805	98	-1355	-1878	-2311	-1021	
0	1680	3176	2232	345	-1863	-2195	-3030	-721	
8	1860	2675	1734	131	-1544	-2282	-2455	-749	
-140	906	1404	880	485	-702	-549	-1435	-414	
