-171	0	-46	-60	-139	438	-80	-147	-259	-215	-274	-282	-311	-254	-113	175	25	74	125	210	244	514	-68	-102	-144	-114	-88	-90	-67	
-252	-104	-96	-44	-175	225	-44	-140	-280	-200	-1019	-270	-375	-345	-239	251	116	124	148	457	147	250	-82	-129	-135	-81	-80	-94	-71	
-116	-67	26	94	176	271	78	-87	-416	-222	-912	-489	-794	-563	-57	335	66	398	223	581	262	199	73	-95	-227	-390	-192	-174	-100	
-98	-30	151	221	361	605	87	-123	-506	-947	-1217	-1064	-1291	-472	-358	30	308	572	543	1023	458	211	129	8	-288	-431	-121	-158	-153	
-163	80	187	487	361	1077	113	-180	-380	-977	-1825	-1776	-1457	-591	-794	201	564	1422	1343	756	1078	497	-48	-68	-516	-504	-88	-181	-68	
-24	17	299	507	675	724	-66	-152	-936	-1741	-2524	-2336	-1999	-882	-555	192	250	1619	1788	882	1394	627	235	161	-943	-702	-441	-354	23	
-67	83	97	568	1388	1212	-123	-1260	-1335	-2184	-2798	-2305	-2210	-1062	-480	326	341	1082	1521	1182	1341	1090	1128	8	-270	-702	-271	-348	-127	
-326	43	284	684	1233	1250	-563	-1491	-1350	-2169	-1947	-2366	-2014	-1392	-176	309	408	599	1023	649	1183	1230	1458	412	-223	-504	-398	-406	-60	
-132	134	222	1033	1484	962	-408	-1214	-1043	-515	-1156	-1776	-1306	-584	-99	250	276	323	489	509	393	635	1719	929	104	-451	-567	-476	31	
-64	11	-8	785	540	184	-223	-339	-330	-65	-242	-1246	-688	-570	193	150	125	41	66	444	-384	407	555	1654	185	-222	-248	-388	-109	
-237	-15	-103	266	-22	-269	-176	-94	129	551	77	-263	-156	-92	260	33	-22	-125	-249	0	-1196	-430	56	705	464	96	-121	-267	47	
-264	-96	-272	-184	-443	-250	-116	521	696	1089	334	314	178	0	378	-84	-119	-527	-726	-611	-1587	-1329	-573	129	533	614	255	103	134	
-471	-266	-580	-286	-1708	-169	26	2149	2091	2364	1197	2130	1309	268	506	-412	-851	-1621	-1825	-1500	-1616	-1069	-1607	-129	738	2097	1435	142	245	
-662	-479	-1392	-1443	-2193	-449	270	2547	2411	3488	1998	3445	2506	616	652	-747	-1694	-3505	-3436	-2419	-2850	-1560	-2355	-892	402	2864	1842	230	345	
-678	-987	-1234	-2134	-2599	-869	480	2509	2901	3956	2743	4687	3741	1587	743	-939	-1916	-4948	-4725	-3177	-2748	-2181	-2829	-1593	773	3392	2096	1355	577	
-710	-306	-1786	-2761	-3146	-293	365	3134	3165	3544	2762	6039	3980	2375	925	-1088	-2167	-5419	-5326	-3541	-3096	-2643	-3217	-1807	533	3273	2520	783	597	
-742	-538	-1754	-3421	-2990	-153	1032	3456	2374	4200	3079	7021	3649	2686	598	-1028	-1975	-5816	-5516	-3774	-2530	-2181	-2987	-1550	353	2966	2858	1456	714	
-439	-337	-1439	-2793	-3255	-450	1584	3570	2204	3413	2632	5928	3759	3401	361	-835	-1857	-5389	-4345	-3002	-2385	-1892	-2929	-892	257	2762	2723	1641	798	
-208	-369	-872	-1051	-2193	-589	765	2243	1356	2476	2538	3983	2433	2723	319	-377	-1191	-3755	-3026	-1879	-1631	-1632	-2541	-454	241	1722	1605	611	205	
-156	-362	-556	-300	-1630	-1226	366	917	753	1876	1942	2426	1401	1715	16	-175	-674	-1621	-1415	-1077	-1674	-1184	-2096	-34	601	480	555	87	110	
-208	-111	-206	531	-489	-915	-174	347	169	1633	899	537	356	735	-127	134	-56	91	-276	-669	-572	-526	-449	355	451	8	-54	-107	-32	
-29	-8	0	382	-15	-449	-935	-411	69	284	188	-178	-339	397	-211	41	150	903	33	-282	32	-123	-34	515	222	-357	-195	-394	-162	
62	116	391	1014	335	-269	-1415	-2108	-583	-321	-50	-1382	-1080	-296	-267	92	474	2442	418	723	401	603	381	1205	281	-1240	-877	-546	-207	
184	17	650	1769	1233	289	-1028	-2447	-1366	-1634	-608	-2608	-1894	-528	-239	368	852	3051	1254	1218	1412	1719	816	620	-162	-1608	-1413	-686	-320	
62	-67	480	1963	1985	526	-718	-2447	-2225	-1940	-1506	-2775	-2059	-1152	-141	611	1284	2907	2161	1978	2291	2174	1389	622	-715	-1679	-1751	-392	-227	
54	-22	44	1421	1985	640	-275	-1661	-2133	-2429	-2235	-2896	-2391	-1467	-197	251	870	2711	1912	2579	1939	1789	1302	614	-715	-1976	-1089	-448	-281	
62	94	338	2021	2158	656	-289	-1244	-1719	-2307	-2144	-2532	-2029	-957	-204	326	438	2657	1610	2049	1394	1475	868	307	-445	-1325	-736	-207	-253	
25	96	187	1750	1889	78	-167	-569	-1596	-1741	-1597	-1685	-1502	-672	-372	75	350	1530	1041	1306	621	1090	347	-68	-487	-971	-765	31	-213	
8	80	222	514	555	153	26	-296	-921	-636	-1171	-837	-1005	-366	-337	-28	175	589	880	1076	311	444	129	-109	-365	-357	-349	-88	-153	
