-70	-98	-181	-345	-275	-151	-367	-875	-224	-385	-202	-148	214	148	80	62	112	125	198	368	411	271	17	-30	
-91	-14	132	-228	-234	-242	-198	-1018	-326	-544	-343	-322	-54	-54	133	86	187	199	299	372	446	577	165	96	
-161	-30	265	-119	-172	-384	-267	-1478	-935	-392	-437	-807	-94	-67	133	434	444	256	331	375	394	577	-30	209	
-224	-209	-21	-339	-447	-630	-437	-1981	-1307	-1284	-1367	-1258	-174	-18	409	847	708	279	395	448	342	280	124	323	
-231	-230	-78	-249	-337	-1573	-2022	-2570	-1579	-2167	-1523	-1356	-254	-240	1055	1128	1167	1052	479	683	389	533	265	158	
-218	-274	-131	-311	-248	-2342	-2571	-3389	-2623	-2394	-1438	-1370	-314	-700	1088	1227	1118	1884	1271	1477	786	2127	-15	52	
-245	-285	-321	-595	-1267	-2632	-3336	-4208	-2980	-1868	-942	-1032	-74	-700	70	666	691	372	2858	3103	1807	2146	35	-7	
-238	-286	-271	-946	-2287	-3996	-4101	-4826	-2480	-1313	-234	-976	238	-783	94	352	530	85	3020	3273	3186	2562	385	-141	
-242	-348	-370	-1854	-2769	-4924	-4953	-3734	-964	-257	144	-302	222	-216	-102	-265	62	326	1789	4578	4585	3544	1035	369	
-393	-570	-1091	-2909	-4518	-6477	-5025	-3475	-136	193	544	47	333	-67	-299	-588	-316	0	1546	4446	5227	4734	1054	1068	
-403	-526	-1754	-3568	-6501	-7173	-4275	-2584	226	601	1722	588	1305	-365	-438	-2080	-774	-656	1352	3425	6153	6679	1696	612	
-377	-452	-2342	-3700	-7201	-7376	-3408	-1765	325	1150	3137	1842	1591	-546	-1315	-3613	-2093	-1005	1157	3065	6418	7851	2564	953	
-353	-688	-2239	-4081	-7230	-7826	-3336	-1277	1085	1184	4142	2689	1574	-247	-1718	-4663	-2450	-827	15	2139	7155	8361	2923	1407	
-449	-792	-1871	-4315	-6705	-7695	-3177	-788	964	1527	3887	3028	1793	-213	-1690	-4828	-2546	-1060	-432	1723	7155	9192	3206	2275	
-349	-422	-1695	-3700	-6268	-7478	-3192	-1464	452	1424	2983	3146	1524	-127	-2134	-3710	-1873	-1374	-223	2309	6097	7813	2866	1709	
-363	-555	-1548	-3305	-6136	-7565	-3365	-1521	549	841	2455	2215	619	-153	-1565	-2273	-1983	-1361	247	2725	6248	7341	2507	1426	
-189	-285	-841	-2382	-4154	-5693	-3654	-2283	-48	32	989	1131	317	-449	-705	-1459	-897	-322	139	4616	5322	5565	1280	629	
-140	-369	-826	-2133	-2608	-4794	-3769	-3490	-1178	-986	328	223	182	-326	-272	-575	-178	163	572	3311	3526	4016	332	236	
-63	-223	-841	-1254	-1427	-2864	-3495	-4467	-2408	-2152	-142	-328	-107	-54	-74	-284	39	256	2405	3349	2544	1957	393	137	
-77	-202	-606	-975	-290	-2371	-2989	-4840	-2937	-2778	-773	-1413	-154	-247	314	431	390	411	3344	3028	1618	306	70	-104	
-161	-183	-215	-194	-7	-1384	-2282	-3705	-2837	-2508	-1735	-1892	-234	-32	621	583	1479	775	2518	2952	420	96	-163	-199	
-28	-153	-243	-124	-83	-920	-1184	-2182	-2036	-2465	-1962	-1652	-254	181	1171	748	1692	791	1838	1345	87	75	-259	-217	
-363	-119	-99	-178	-167	-158	-423	-1909	-1664	-2181	-1679	-1032	-234	-160	955	963	1561	147	1368	853	17	-56	-227	-171	
-204	-116	-142	-159	-248	-233	-246	-1349	-992	-1327	-1594	-962	-368	7	623	431	1151	610	866	219	103	-66	-159	24	
-179	-84	-79	-141	-178	-151	-301	-443	-393	-601	-1438	-877	-141	173	204	180	577	279	247	122	-23	113	-82	66	
-154	-119	-47	-63	-172	-69	-192	-252	-393	-230	-787	-396	-207	-87	55	117	226	7	209	161	116	131	-5	133	
