-50	-113	-61	-133	-154	-140	-388	-327	-282	-136	65	-95	-30	
-86	-226	-139	-169	-426	-202	-437	-366	-69	-69	415	75	64	
-123	-150	-99	-15	-226	-393	-532	-390	-138	-42	537	193	8	
-78	-149	-134	-30	-70	-718	-664	-492	-49	-21	725	154	56	
-248	-57	160	100	-140	-925	-841	-590	-110	106	933	607	193	
-189	-128	211	336	-252	-289	-1400	-917	-172	621	916	972	185	
-185	-85	118	90	-294	-792	-1901	-785	-317	368	863	712	484	
-298	-128	-233	-47	-35	-272	-437	-235	41	-76	-137	105	193	
-362	-304	-450	-8	25	333	381	543	115	-673	-1170	-860	-89	
-271	-325	-528	-288	150	1554	1816	1592	-42	-1225	-2109	-2355	-95	
-411	-537	-506	-465	477	1986	2943	1805	312	-2008	-2498	-3174	-420	
-638	-255	-492	-162	503	1626	2711	1699	864	-1732	-2802	-2268	-359	
-344	-156	-289	-127	330	888	1333	1236	457	-876	-1170	-1234	-298	
-215	-43	-233	-176	58	58	725	231	254	-261	-171	-601	-311	
