-51	-58	-23	-29	106	7	-255	-331	-288	-314	-320	-298	-741	-220	9	16	94	193	515	264	223	71	-80	-34	133	-2	-184	25	
-19	-44	34	155	188	59	-353	-436	-704	-1132	-748	-709	-1400	-117	-42	57	121	331	515	600	334	214	284	55	94	46	-184	-103	
17	113	79	86	113	-86	-212	-1152	-704	-1682	-1221	-1209	-1283	-303	-281	0	81	567	790	1040	961	1237	948	157	-258	-382	-356	-386	
80	347	86	335	265	-149	-360	-1617	-1615	-2291	-1931	-1592	-1298	-200	-187	65	8	670	1339	1432	1757	1574	1300	566	-218	-382	-380	-323	
-58	274	86	242	317	-298	-658	-2442	-1794	-2083	-1724	-1283	-1137	74	13	374	292	508	1493	1517	1520	1961	1835	1205	211	-153	-361	-311	
-51	201	190	232	34	-397	-1396	-2802	-1675	-1727	-999	-723	-697	-246	-209	142	219	258	447	665	1046	2012	1952	1554	407	-79	-197	-160	
61	110	100	103	-15	-1291	-1939	-3297	-1719	-1400	-674	-264	-697	-152	-137	187	186	40	24	256	876	1254	1718	1371	1161	-27	-188	116	
-66	-87	0	0	-406	-1760	-2481	-2667	-1062	-419	-160	58	-366	24	40	236	-55	-152	-630	-115	255	254	1233	2069	1640	476	297	193	
-73	-156	-158	-179	-1460	-2457	-1848	-1362	-246	33	558	257	148	74	40	61	-184	-364	-630	-631	-349	-274	521	1919	2466	1545	707	283	
-145	-304	-199	-916	-2418	-2548	-1547	-317	50	460	1374	760	165	86	98	-132	-530	-488	-1199	-942	-694	-594	-87	1554	2466	2267	1183	675	
-256	-443	-921	-2016	-3194	-2305	-1321	397	151	1951	1212	1065	560	345	81	-157	-1449	-1679	-1042	-1098	-793	-574	-602	228	2020	3104	730	665	
-232	-412	-1427	-2597	-4638	-2351	-718	983	311	2005	1086	1315	1041	1218	245	-280	-2096	-2093	-1569	-1367	-1455	-883	-1286	-54	1524	3826	1215	1013	
-315	-353	-1289	-3315	-4912	-2215	-135	1990	412	2603	1176	1154	1076	2172	972	-205	-2211	-2022	-1910	-1325	-1652	-630	-1858	-166	1442	3662	2389	711	
-159	-317	-1749	-3300	-4577	-1942	161	2466	336	3689	1032	1601	880	2561	1183	-287	-2771	-2136	-1825	-1367	-1807	-799	-1899	-431	1657	3678	2634	464	
-138	-173	-1673	-3055	-4304	-2305	118	2338	889	2566	528	1440	649	1978	278	-881	-1909	-1822	-1370	-1268	-1554	-1121	-1690	-703	1607	3333	1916	998	
-60	-65	-1120	-3086	-3893	-2366	-262	1532	761	2005	83	1548	1005	1165	551	-795	-1464	-1107	-1071	-1353	-1568	-644	-1537	-305	1491	3202	1541	688	
-26	-166	-491	-2291	-3102	-2411	-507	781	395	1372	116	1816	738	634	245	-55	-961	-380	-644	-928	-863	-392	-672	133	2235	2382	1017	566	
-83	-183	-287	-1665	-1916	-2366	-1170	312	201	544	225	653	231	0	32	-74	-252	-61	-405	-461	-426	-394	-213	1055	2268	1676	878	286	
-159	-195	-323	-1115	-791	-2199	-1833	-247	143	242	-63	605	-35	-303	-268	-21	-177	113	-81	-164	-222	-67	213	1520	1541	478	-79	-223	
-68	60	-216	-58	-207	-1685	-2180	-2337	-898	-252	-362	41	-318	-344	-249	-7	-102	452	104	-34	-21	55	848	2468	1046	280	-99	-288	
-94	-8	-65	73	282	-440	-2421	-2817	-2287	-1341	-1043	-326	-559	-523	-377	529	73	622	426	512	792	631	2420	2617	715	46	-309	-236	
-44	-55	-122	133	170	-149	-1683	-2592	-2943	-2009	-1650	-826	-1005	-932	-350	136	129	860	876	1142	1706	1423	2420	1969	180	-126	-732	-372	
-37	-44	-130	-35	414	332	-1291	-1632	-2899	-2158	-1916	-812	-1488	-757	-543	236	243	1464	1253	1159	2096	1641	2186	1454	-311	-408	-800	-503	
8	26	72	370	385	418	-854	-987	-2331	-1890	-1679	-841	-1488	-509	-383	-55	121	1033	1150	1892	2079	1288	1484	1105	-304	-760	-1142	-719	
59	156	171	223	340	188	-236	-402	-1660	-1237	-1398	-826	-1239	-165	-171	195	538	1309	1047	1398	1706	674	747	656	-66	-336	-184	-69	
96	208	233	266	245	230	-85	-331	-1033	-984	-999	-429	-1210	-110	-329	105	454	1447	361	972	1351	867	513	297	-278	-361	-269	-144	
-29	-123	-23	-8	145	161	24	-141	-323	-345	-570	-257	-1195	-159	-208	81	-191	492	257	296	758	388	284	110	-381	-376	-311	-229	
-159	-146	-56	-10	42	103	76	67	-253	-105	-376	-326	-1005	-55	-50	-7	4	387	265	96	255	238	86	243	-120	-139	-233	-190	
