25	86	67	111	-21	-291	-394	-57	-136	75	57	56	
-120	-5	113	360	-181	-541	-521	-263	-288	211	97	210	
-28	4	33	71	-334	-493	-521	-325	-315	480	243	210	
15	16	33	-86	-496	-576	-380	-200	122	725	186	420	
50	73	33	-328	-1102	-767	-1503	-303	360	431	355	525	
77	194	136	-154	-1162	-753	-1591	-303	180	328	278	284	
50	181	134	-175	-1413	-797	-1005	-461	131	423	367	111	
33	12	26	-224	-244	-14	-318	-385	-48	228	284	-89	
-128	-176	-76	67	325	635	404	-248	-165	-867	-490	-414	
-332	-654	-218	150	1140	2925	1628	-55	-1355	-2571	-2053	-373	
-613	-957	-346	142	1752	2961	2215	-97	-1790	-3062	-2987	-520	
-226	-1212	-824	75	1680	1870	1556	24	-1094	-2989	-2139	-393	
-177	-672	-585	-42	583	903	685	-62	-789	-1603	-1191	-393	
-128	-162	-267	-154	-21	-139	-56	-43	-136	-253	-89	-206	
-50	-8	-162	-363	-202	-534	-228	-171	119	326	275	-170	
12	-4	-127	-237	-289	-481	-404	-186	458	863	292	-75	
28	109	-36	-168	-112	-356	-375	-399	433	1021	389	47	
-71	126	-31	-126	-279	-503	-339	-254	163	671	300	122	
130	125	-5	-42	-355	-826	-258	-132	8	268	56	48	
259	329	104	50	-411	-679	-318	-21	14	138	64	56	
