6	138	89	-145	-248	-206	-267	-102	64	64	408	438	259	94	
-14	50	124	-42	-124	-284	-348	-368	-124	-115	440	605	317	197	
209	66	48	16	-234	-456	-535	-501	-248	-108	597	1080	497	260	
121	51	-14	8	-372	-876	-1199	-456	-258	-135	576	978	333	316	
50	33	-42	-134	-334	-949	-838	-573	-217	-135	1159	1029	365	324	
-49	-84	-146	-166	-97	-818	-512	-422	-258	-75	1040	775	214	260	
0	-112	-291	-235	-90	-309	130	-34	-131	-75	-182	87	-47	102	
-164	-285	-395	-390	271	360	709	625	-156	-196	-971	-483	-328	-333	
-245	-407	-430	-346	404	2343	1807	2049	323	-257	-1282	-1765	-981	-1397	
-517	-703	-1135	-394	1076	2906	3361	2795	584	-345	-2613	-2639	-2116	-2123	
-531	-570	-1606	-404	1112	3380	3554	2795	808	-203	-3491	-3244	-2523	-2150	
-231	-467	-1356	-221	510	2537	2960	1997	774	-304	-2783	-2920	-2663	-1844	
-14	-393	-444	-228	24	1535	2156	1233	325	-95	-1410	-1878	-1822	-783	
217	-181	-257	-222	-248	656	654	73	26	-250	-673	-793	-214	94	
259	58	149	-152	-277	-302	-205	-630	-41	-41	16	-81	396	998	
190	58	174	-235	-406	-1370	-809	-1535	-244	176	360	656	1305	1166	
234	258	282	-318	-454	-1718	-1286	-1564	-109	321	360	1181	1221	848	
152	133	166	-49	-344	-1297	-1257	-1435	-197	168	375	1249	1086	563	
67	116	298	66	-234	-1297	-1083	-1219	-190	176	426	1097	1069	418	
8	-14	151	41	-124	-891	-355	-645	-292	-81	456	758	325	205	
39	-119	282	130	-49	-274	-336	-515	-341	-108	280	374	182	-127	
