27	17	-52	-82	-111	-79	-192	-244	-224	-256	-310	-222	-221	-250	-266	-8	77	-67	-28	-91	-273	-192	-280	-70	11	27	7	34	43	34	60	
-93	-222	-156	156	32	-30	-119	-200	-236	-340	-362	-251	-354	-347	-332	17	147	355	185	-37	-111	-30	-30	52	-25	-52	-96	-25	0	-16	-45	
-229	-17	-4	64	43	17	-222	-325	-391	-421	-553	26	-177	-312	-551	-43	207	994	450	-30	77	233	8	181	187	27	-213	-37	-67	-52	-18	
-178	-70	-67	-8	-64	-192	-285	-465	-525	-561	-641	-266	-273	-511	-928	156	164	590	502	43	112	1511	51	561	172	23	-63	-103	-2	13	-23	
-122	-89	-141	191	-96	-185	-259	-620	-446	-1268	-1253	-1008	-1042	-531	-1037	60	242	701	923	95	513	1641	267	655	364	181	43	-78	-10	129	77	
-89	-23	-21	14	-82	-192	-509	-1188	-1153	-2085	-1458	-1715	-1528	-575	-1053	52	-67	807	1428	1348	1446	2387	1106	1810	448	282	189	-89	-89	215	191	
-67	-119	-76	-30	-74	-858	-1078	-826	-2127	-2776	-2321	-2673	-1340	-516	-410	-37	-74	580	1577	3178	1838	3581	2617	1829	801	310	34	-147	-80	232	108	
-274	-170	-133	-124	-163	-1047	-1863	-2256	-2991	-2572	-2620	-2437	-1340	-567	-266	-178	9	363	1390	2786	1707	3096	3661	2984	1341	388	137	-81	-93	17	-15	
-192	-250	-238	-170	-725	-1754	-3262	-2964	-3792	-2132	-1913	-914	-1136	-347	-251	-89	-74	441	536	1871	1502	1828	4108	4046	2459	578	543	-15	-92	-67	-37	
-205	-308	-399	-848	-1543	-2776	-4567	-3419	-3792	-1692	-1081	-538	-1858	-177	-229	-113	-59	233	232	787	345	1641	3605	3897	4060	1434	1355	465	153	120	-221	
-260	-377	-407	-1461	-2062	-4631	-5164	-3875	-3227	-376	-450	-354	-1670	416	43	-74	-398	121	121	268	-67	190	2318	2518	4731	4003	2620	611	309	206	-26	
-244	-510	-717	-2499	-3335	-5638	-4991	-2822	-2394	113	-163	-126	-618	1224	60	-160	-611	-339	-302	-89	-317	-111	528	2127	5290	4040	3272	974	267	39	136	
-344	-547	-1551	-3365	-4672	-7241	-5274	-1518	-933	269	286	635	138	3078	390	-15	-936	-2444	-1469	-442	-1446	-294	-140	1251	4582	4729	4853	1569	1163	-74	185	
-444	-421	-1897	-3978	-5773	-7964	-4724	-905	-376	2033	469	2566	1538	4426	539	-140	-1955	-3792	-3507	-1767	-2417	-489	-478	580	4079	5455	5765	2908	1609	154	120	
-700	-1680	-1771	-4261	-6732	-7461	-3970	0	-141	1357	451	4534	3693	6018	708	-23	-2911	-4779	-5717	-3240	-2683	-285	-438	172	3744	5864	6844	3968	1869	1201	430	
-511	-956	-2306	-4654	-7330	-7414	-3530	95	-45	926	976	5433	5772	6748	1269	-155	-2770	-5391	-7127	-3898	-3435	-536	-1159	267	3166	6832	7161	5084	2389	1535	430	
-511	-720	-1928	-5032	-7990	-6204	-2539	226	26	532	920	6914	6316	6261	1812	95	-2802	-5641	-8302	-4258	-3514	-959	-1269	146	1974	6385	8165	4972	2631	959	481	
-281	-956	-1991	-4749	-8147	-6487	-3215	417	84	191	364	6164	5098	5550	1756	112	-2833	-5391	-7534	-3804	-3169	-849	-1034	164	2421	6665	7812	4879	2129	718	641	
-267	-444	-1834	-3679	-7125	-6518	-4457	330	-295	43	364	5040	3730	5063	1718	-74	-2786	-3917	-5043	-2785	-1227	-228	-177	282	2198	7409	7682	3485	1720	731	530	
-178	-407	-1582	-2830	-5710	-5968	-4709	-155	-697	165	217	3409	1763	3995	1157	277	-1861	-2067	-3178	-1015	-522	-243	-184	934	3036	6832	6509	3131	1739	637	430	
-156	-170	-1346	-1917	-3807	-5197	-5180	-449	-2096	-37	-30	364	138	1786	381	-15	-857	-218	-1469	-67	-317	250	328	2611	3278	5976	4611	1904	1646	129	-301	
-8	-257	-827	-329	-2612	-4348	-5180	-2209	-2001	-467	-111	-126	-587	485	95	-111	-302	112	-486	138	-177	95	1610	3469	3706	5213	2974	992	1590	-15	-173	
-163	-264	-407	-259	-2565	-2902	-5290	-3278	-2960	-1645	-1065	-1150	-1403	373	-199	-170	-214	433	382	562	354	1716	3120	4102	4060	4971	1969	517	206	111	-89	
-181	-229	-288	183	-1763	-1833	-4174	-4017	-3824	-2430	-1866	-1291	-2219	-148	-262	-185	190	789	886	900	518	3003	3586	4307	3241	2476	474	344	34	-37	-40	
-326	-274	-23	-59	-480	-1031	-2414	-3875	-3510	-2807	-2855	-1699	-2250	-892	-516	-23	450	1088	1446	2450	1259	3245	3661	3878	2384	-89	-8	103	60	46	120	
-326	34	-8	-136	-355	-377	-1832	-3419	-3682	-2839	-3059	-1793	-2392	-970	-464	216	424	1742	1988	2338	1875	3600	3008	2947	1211	-184	-206	17	-74	43	61	
-75	-41	-288	-119	-239	-347	-402	-2335	-2771	-1896	-2054	-1856	-1858	-719	-177	225	60	2115	1110	1740	1576	3003	1815	1568	250	172	-277	-125	-243	241	120	
-141	-168	-159	-136	-133	-96	23	-984	-1844	-1221	-2039	-1385	-1277	-735	-865	-155	-89	1181	614	1628	1838	1921	1088	509	293	215	-117	-296	-69	51	0	
-178	-163	-185	-133	-119	-45	-106	-303	-430	-813	-1018	-522	-916	-192	-359	112	-74	938	277	433	1147	820	249	-118	189	-89	-346	-492	-133	34	0	
-130	-163	-274	-163	-89	-155	-96	-45	-266	-376	-720	-155	-634	43	-116	-44	74	467	305	288	0	765	103	-98	59	69	-265	-251	-133	-23	-206	
