-158	-15	-48	274	167	157	174	-51	-177	-15	-22	-29	-733	-255	-169	-93	-42	240	139	-62	49	68	-123	16	96	-42	-109	-61	-7	
-67	-23	65	50	88	184	174	-32	-109	-30	-29	-326	-929	-36	-134	16	12	33	73	74	114	260	17	-14	-75	-117	-81	-96	0	
-23	161	-30	16	149	227	148	130	-294	-187	-164	-454	-884	-373	-344	167	41	107	100	123	181	309	-55	-136	-99	-122	-128	-130	-87	
19	56	-45	68	326	430	78	-188	-274	-259	-471	-973	-944	-704	-267	201	143	307	264	213	363	367	227	-5	-61	-100	-101	-207	-41	
-14	10	-37	-22	361	1537	-66	-332	-353	-534	-791	-1473	-1216	-1152	-421	-24	25	957	437	403	343	409	233	-48	-122	-115	-175	-205	-200	
-74	35	90	292	423	1556	-131	-260	-431	-733	-1597	-1700	-1140	-1452	-570	100	582	1369	792	1235	1587	514	347	-28	-445	-243	-228	-175	-40	
-89	-37	71	708	829	1518	245	-231	-875	-1894	-1840	-1110	-1818	-1932	-824	-133	960	1118	1414	1501	1658	863	625	298	-516	-404	-342	-224	-47	
-185	178	206	274	1310	1671	-174	-890	-1427	-2551	-2099	-1639	-1457	-1557	-351	-105	433	1512	1183	1607	1587	1649	1389	242	-332	-424	-553	-394	-54	
-52	134	302	407	1561	1422	-455	-583	-1427	-2551	-1749	-1246	-1487	-1527	-295	16	293	423	969	1430	1131	1492	1719	428	-113	-424	-694	-462	-120	
17	62	258	897	2409	491	-625	-612	-1350	-1497	-1186	-1579	-1170	-1167	-92	159	300	473	649	1218	180	554	1615	567	-122	-357	-751	-334	-199	
-200	-82	71	708	1426	201	-255	-412	-309	-258	-471	-1185	-884	-443	25	-91	50	182	140	509	-369	-69	295	308	-41	-243	-610	-334	-193	
-200	-135	-257	106	52	-66	-181	-288	51	163	-43	-482	-387	-436	227	-126	-174	24	-125	-186	-775	-267	154	412	481	168	-235	-107	0	
-185	-213	-433	-110	-197	-142	-87	173	414	564	119	230	-219	-36	513	-238	-209	-499	-332	-567	-1573	-665	-306	0	858	614	239	127	151	
-141	-96	-573	-344	-1193	-215	-66	1182	1563	2195	1644	1870	1272	448	195	-687	-1058	-1577	-1635	-932	-2414	-1776	-1492	-506	1013	1705	944	285	237	
-200	-516	-1250	-1286	-1849	-682	183	1978	2261	3750	2017	3927	2635	1111	506	-691	-1842	-3579	-3173	-2156	-2879	-2022	-2786	-1035	979	2267	1554	428	316	
-282	-417	-1644	-3311	-2427	-402	669	2092	2279	3713	2520	5372	3925	1752	452	-939	-1960	-5360	-4198	-3264	-2646	-1776	-3360	-1321	979	2523	1452	1002	434	
-185	-195	-2149	-3531	-3052	-298	765	3002	2449	3076	2818	6836	4404	2375	980	-1415	-2212	-6140	-4916	-4008	-3285	-1950	-3633	-1850	824	2404	1859	699	513	
-252	-568	-1944	-2793	-2786	-340	1165	2926	2562	3732	3228	7373	4699	3034	707	-1251	-2093	-5948	-5136	-4328	-2850	-2181	-3360	-2451	418	2523	2621	1086	781	
-344	-828	-1502	-2306	-3302	-544	1032	2585	2336	3282	2986	6262	4109	3236	761	-1296	-2256	-5183	-3934	-3352	-2487	-2239	-3332	-1707	120	2438	2418	699	747	
-37	-575	-1124	-909	-2661	-697	746	2243	1752	2101	2464	4223	2746	2063	302	-314	-1635	-3461	-3217	-2841	-2240	-1531	-2455	-441	80	1739	1690	436	189	
71	-376	-651	-941	-1771	-1055	122	689	1073	1839	1383	2334	1585	1166	269	-273	-629	-1209	-2074	-1573	-1573	-1141	-1507	-34	265	989	876	373	86	
89	-258	-265	-59	-1114	-1118	-282	266	527	1633	582	366	382	583	50	-105	-77	165	-449	-465	-847	-766	-989	153	337	312	438	-194	71	
89	-199	-52	84	-81	-853	-966	130	181	508	85	-284	-332	-15	-9	16	158	832	-56	-152	8	-423	-204	877	378	-323	95	-121	-173	
-15	8	124	531	1002	-175	-1121	-1691	-690	-308	-50	-1503	-1336	-493	-85	217	358	2174	347	131	442	811	903	674	56	-985	-1103	-210	-200	
43	53	436	1285	1638	-22	-304	-2354	-1811	-1650	-973	-2169	-2059	-1317	-267	393	582	3086	1272	581	920	2243	1719	860	-385	-1537	-1582	-454	-306	
62	-59	311	1866	2235	447	-424	-2139	-2148	-2612	-2083	-2608	-2541	-1167	-99	502	1068	3391	2410	1713	2150	1562	1788	444	-416	-2118	-1878	-334	-213	
23	71	249	1886	1889	1116	-532	-1229	-2194	-2429	-1490	-2744	-2587	-1272	-260	418	1068	3283	2126	1819	1939	1894	1441	242	-601	-1905	-2047	-561	-280	
95	71	329	1401	1214	694	8	-576	-1734	-3070	-1612	-2275	-2089	-1017	-1122	368	870	2746	1965	1377	1429	2226	955	201	-630	-1551	-1075	-167	-120	
97	-45	115	1227	749	377	-152	-403	-905	-2184	-1430	-1821	-854	-702	-1107	443	960	1762	1325	935	1078	1125	275	-177	-416	-942	-821	-353	-267	
143	-126	-45	602	608	-51	34	-195	-537	-1222	-498	-1079	-431	-415	-400	96	233	721	240	351	1060	122	32	-285	-304	-202	-416	-154	-214	
