-91	-209	-277	-311	-169	9	220	22	-7	
-76	-202	-409	-800	-104	49	514	-96	-72	
83	-279	-458	-1239	-165	49	233	37	-22	
-95	-629	-753	-1122	-227	40	198	89	8	
16	-1058	-1386	-1386	-241	229	432	764	379	
-119	-1088	-1415	-1063	-172	229	584	937	540	
-342	-1413	-1121	-595	-509	73	627	885	365	
-231	-585	8	-69	-186	-117	-62	0	105	
25	283	886	578	-69	-485	-1343	-860	-312	
217	1482	2066	1823	82	-1007	-2744	-2053	-706	
201	1752	2174	1983	156	-1674	-3697	-3102	-1150	
284	1644	2496	1379	254	-1196	-3076	-2297	-764	
-35	550	957	720	32	-702	-1661	-1334	-735	
-147	-14	141	49	6	-7	-260	-82	-278	
-161	-272	-305	-270	-49	155	432	332	-68	
-168	-230	-405	-404	-49	483	583	451	-41	
-154	-821	-679	-726	-207	384	968	478	50	
-273	-674	-409	-902	-172	147	1038	405	-95	
-42	-313	-319	-726	16	49	619	434	16	
-88	-341	-548	-770	-7	-110	440	97	56	
