290	169	79	-47	-239	-293	-380	-176	-370	-436	-252	-187	133	266	413	371	196	61	-222	-264	-194	-207	
390	206	132	0	-157	-327	-515	-601	-744	-1145	-281	-147	283	360	544	483	188	-23	-474	-674	-163	-163	
497	330	246	114	81	-774	-277	-1384	-645	-1018	-354	47	511	1425	937	613	367	-52	-370	-486	-304	-207	
308	289	355	241	236	-1018	-1150	-1569	-985	-1356	-361	-40	409	1921	1052	668	348	-171	-903	-595	-1148	-304	
547	156	353	262	-89	-1579	-1436	-1384	-1056	-863	-301	23	354	1591	1266	287	294	-8	-603	-674	-1085	-200	
312	90	139	90	-287	-1794	-1007	-601	-475	-638	-181	-233	689	814	1036	545	226	-49	-351	-423	-318	-274	
146	90	24	-96	-41	-1162	-197	32	-135	-222	-181	2	401	454	358	310	81	-60	-348	-348	-258	-222	
-21	-304	-232	-485	-130	-456	877	670	56	-61	-61	23	110	31	234	-53	-150	-133	-304	-15	-141	8	
-298	-304	-873	-1138	24	32	1844	1733	1023	605	587	-87	-219	-1072	-145	-1197	-419	-15	0	824	122	113	
-395	-346	-1558	-1776	268	746	1706	2231	2693	1452	1204	-160	-455	-2204	-883	-2304	-949	-148	306	2429	91	332	
-458	-932	-1631	-1689	1073	2101	2500	3208	3222	2333	1574	15	-816	-2812	-1900	-1894	-2132	0	805	2581	449	671	
-193	-1093	-1996	-1341	881	2274	3017	3363	3614	3028	1507	86	-1038	-3130	-2917	-2468	-2826	-52	1618	2807	940	725	
-267	-1283	-1835	-1021	423	1892	2707	2917	3017	3197	1557	339	-1454	-3530	-2917	-2974	-2812	-52	516	3771	1072	419	
-388	-1210	-1486	-1079	399	1892	2966	2333	2455	2655	1204	513	-1537	-3268	-2684	-2769	-2268	-156	786	2694	997	498	
-243	-304	-379	-485	570	1476	1654	1064	1245	1723	317	237	-913	-1182	-1694	-1238	-2187	534	596	481	600	52	
-103	-69	98	-124	179	259	601	144	424	910	-21	158	-621	-409	-870	-759	-1765	-11	586	140	192	-58	
-28	123	452	221	-205	-688	-143	-291	-290	55	-314	-108	-299	-283	-323	-622	-445	-22	0	-485	-156	-289	
33	258	1306	180	-178	-1133	-878	-1000	-552	-821	-518	-205	-146	-100	-53	-289	216	-17	-363	-1320	-738	-379	
66	151	1943	352	81	-903	-1336	-1540	-942	-1962	-518	-47	47	211	491	660	363	103	-289	-1761	-1242	-411	
82	396	1748	474	211	-760	-1693	-1683	-1268	-2089	-799	-67	283	418	528	660	479	-30	-126	-926	-355	-246	
134	123	422	352	57	-875	-1321	-1484	-1098	-1356	-588	55	338	500	544	435	340	-156	-226	-296	-171	-163	
248	147	246	322	464	-1004	-1121	-1213	-364	-1244	-428	158	212	164	379	358	155	-37	-50	-126	-141	-74	
190	-28	106	229	230	-252	-692	-630	-269	-1089	-174	15	196	94	351	197	70	41	192	-51	-55	26	
91	-111	-214	-21	59	-143	-434	-516	-303	-736	-328	-180	157	-93	183	96	2	52	-18	-29	-52	148	
