-140	-631	-270	-152	8	566	-14	-88	
-265	-723	-290	-207	-21	410	24	-61	
-327	-1180	-380	-296	171	1073	105	-55	
-762	-1386	-1151	-69	335	1160	397	307	
-895	-1665	-888	-62	638	1597	1424	549	
-1058	-1592	-712	-275	480	916	972	710	
-341	-187	-290	-90	-124	114	64	8	
175	1100	289	-62	-572	-1170	-961	-326	
1302	2746	2179	65	-1225	-1964	-2053	-735	
1248	3158	2215	345	-1950	-2239	-2742	-249	
1428	2997	1663	246	-1558	-2080	-2268	-183	
500	2389	1076	197	-1094	-694	-1004	-231	
50	315	231	139	-247	187	-157	-108	
-119	-347	-187	-28	114	578	-28	-72	
21	-841	-346	-69	237	494	56	-116	
-200	-1003	-756	-220	237	1108	194	-251	
-237	-591	-800	-337	294	1265	146	-129	
-180	-238	-653	-55	139	566	73	-75	
-146	-301	-332	-42	24	293	56	-95	
