-153	-520	-207	-90	-213	130	-55	-96	
-407	-709	-214	-214	-7	399	-123	-104	
-467	-1135	-221	-200	0	305	235	-61	
-570	-1018	-580	-337	302	401	454	137	
-614	-1209	-653	-509	311	546	555	290	
-955	-1150	-477	-286	114	358	379	186	
-146	-215	-76	-269	-55	16	48	177	
383	903	845	-62	-325	-795	-1061	-224	
1212	2800	1752	-7	-1326	-2643	-1923	-406	
1086	2979	2108	197	-1877	-2542	-2915	-478	
1158	2782	1218	361	-1384	-1704	-2699	-190	
533	1315	738	263	-543	-665	-1765	-82	
0	8	-42	-55	-137	-157	-803	169	
-251	-437	-800	-104	-90	440	-55	290	
-38	-738	-814	-7	393	589	486	452	
-119	-812	-932	-83	603	499	405	242	
-265	-915	-1122	-90	229	399	324	-7	
-466	-841	-975	-90	65	203	232	218	
-174	-575	-345	-117	-48	59	186	19	
-84	-409	-359	-150	-117	-103	81	24	
