-142	-32	-183	-224	-160	-175	-104	-104	-15	342	-55	-62	
22	-103	-182	-186	-245	-381	-111	-330	-96	1318	186	-14	
64	-8	-162	-91	-265	-517	-463	-379	-83	663	259	27	
66	25	218	108	-481	-753	-1063	-227	-7	1160	243	-48	
115	211	173	-70	-836	-1327	-1298	-165	294	1248	972	129	
46	126	81	-182	-659	-1327	-1532	-282	311	1160	607	96	
0	84	-29	-398	-762	-1091	-1019	-440	551	706	308	143	
-135	-373	-210	-287	-363	-146	-242	-172	98	-41	-170	-77	
-184	-1527	-148	-98	241	1816	413	-62	-688	-592	-1234	-170	
-332	-1557	-190	142	1464	3122	1307	-104	-1283	-1647	-2283	-366	
-367	-1572	-406	108	1500	3015	1752	-69	-1674	-2109	-3447	-535	
-177	-1197	-794	201	1338	2496	1574	419	-1442	-2080	-2225	-393	
-22	-747	-204	-7	583	903	631	263	-485	-968	-918	-170	
