-112	-105	-119	-104	-161	-199	-335	-381	-14	80	112	170	79	39	-87	
-83	-28	-118	-146	-255	-485	-451	-702	161	-7	224	390	111	21	-126	
-112	133	215	-104	-172	-673	-549	-774	-251	-54	504	690	388	63	-319	
39	183	248	-42	-330	-731	-708	-1176	-393	-68	852	1012	484	308	-120	
100	350	192	41	-330	-1254	-881	-1219	-649	-61	1142	910	333	356	39	
75	200	132	16	-97	-1079	-430	-585	-320	-102	490	826	301	288	299	
22	16	-326	-159	139	-158	472	-184	-312	-95	96	-67	-94	197	346	
-28	-126	-620	-404	493	466	1929	365	26	-196	-702	-920	-672	-286	-6	
-468	-614	-812	-477	952	1605	2296	2066	250	-351	-1976	-2131	-1458	-1076	-47	
-422	-644	-1194	-858	1147	2080	3536	2587	532	-530	-2982	-3188	-2691	-1634	-259	
-440	-600	-1577	-653	1023	3011	3798	2778	636	-416	-2996	-3540	-2733	-1913	-73	
-308	-674	-1180	-697	298	2642	3012	2379	15	-957	-2316	-2864	-2425	-1844	55	
-280	-313	-738	-712	197	1921	1615	1302	-72	-317	-985	-1596	-1373	-1034	94	
-147	-246	-284	-682	-159	410	211	137	-34	-222	-164	-289	-287	-87	173	
67	-237	-243	-242	-309	-412	-376	-616	-55	-37	152	263	452	1316	306	
123	41	33	-263	-420	-891	-968	-1607	-177	-21	336	656	1221	1467	7	
116	50	295	-104	-324	-1500	-1964	-1794	-366	168	631	1198	1271	1383	-252	
64	205	216	-56	-220	-1268	-1863	-1636	-387	98	290	1131	850	1032	-67	
-49	0	82	-28	-330	-485	-430	-1262	-258	321	358	639	381	490	102	
-91	-7	141	-125	-255	-333	-96	-788	-82	-34	258	318	222	379	-140	
-182	-77	273	-207	-293	-494	-246	-673	-278	-7	177	221	198	189	-40	
