0	-89	-46	-21	-237	-534	-639	-461	212	529	36	-143	
25	-43	70	100	-28	-1047	-463	-385	286	359	137	8	
42	56	159	15	-279	-1224	-814	-372	360	362	146	24	
101	94	244	83	-762	-1386	-1239	-234	474	584	868	282	
-32	-22	175	125	-969	-1253	-1503	-214	990	1160	1007	722	
-56	-64	-26	-391	-999	-1032	-785	-406	302	846	989	461	
-106	-120	-76	-105	-167	-139	-235	-298	-226	-205	129	250	
-325	-268	-50	8	275	1065	305	-324	-934	-1257	-1176	-129	
-899	-549	-337	251	1284	3122	1877	16	-1471	-2008	-2584	-210	
-628	-647	-480	343	1752	2961	1841	370	-2037	-2484	-3116	-244	
-170	-657	-525	175	1752	2210	1556	263	-2008	-2744	-2240	-407	
-177	-582	-127	-35	852	635	1023	411	-1079	-1416	-1047	-346	
-113	-282	-29	-119	116	66	115	353	-122	-342	-116	-109	
-117	-52	-84	-144	-174	-361	-332	222	169	350	73	-21	
42	143	33	-69	-53	-382	-580	-324	229	306	97	8	
33	185	50	-112	-200	-532	-932	-379	180	271	154	-95	
128	295	-57	-182	-334	-374	-785	-489	114	240	109	-55	
76	127	-71	-156	-223	-243	-580	-502	180	187	97	22	
152	130	42	-147	-133	-260	-345	-358	-42	-69	32	16	
