-287	0	-16	-42	-330	-572	-328	-162	-57	112	144	228	269	229	-120	-317	-296	-257	0	
-118	9	-44	-104	-365	-673	-273	-266	-143	88	440	390	325	158	-146	-381	-318	-341	-14	
-60	-4	77	41	-434	-891	-403	-359	-177	160	955	707	293	158	-146	-249	-343	-414	-170	
-105	100	120	99	-669	-760	-567	-393	-170	56	1125	1012	301	205	39	-258	-389	-315	-229	
-25	83	108	66	-317	-1021	-464	-327	-326	-230	682	622	111	149	86	-265	-336	-226	-212	
-84	8	-11	99	254	-220	146	-123	-258	-156	328	-14	-147	-27	-57	-238	117	-98	-190	
-84	-146	-91	90	670	253	758	446	-190	-530	-303	-412	-771	-280	-47	70	358	-92	-126	
-440	-327	-541	-83	1041	1289	1772	2205	476	-971	-1750	-1497	-1822	-1021	-285	195	421	31	-91	
-524	-807	-782	-297	1288	2009	3239	2865	670	-1071	-2628	-2639	-2411	-1160	-378	781	839	427	-7	
-761	-674	-929	-194	1306	2730	3624	3090	877	-857	-2982	-3244	-2425	-1760	-146	814	1200	922	245	
-530	-792	-797	-228	1801	2695	2925	2222	550	-687	-3194	-2878	-2397	-1439	-67	715	632	349	310	
-461	-272	-355	-122	192	1587	1667	1146	32	-311	-1835	-1525	-1458	-366	-67	308	366	-171	147	
-168	-299	-319	-97	-42	286	415	-68	-106	-303	-603	-255	-287	71	220	219	-47	-129	-45	
41	-84	-134	-149	-275	-302	-205	-1090	-82	-21	-222	183	1439	482	322	-80	-99	-250	-196	
301	-21	-70	-90	-465	-949	-1011	-1794	-366	64	336	758	1675	681	62	-91	-239	-363	-169	
158	79	99	99	-932	-1689	-2210	-1809	-502	-54	699	1690	1524	781	-398	-321	-307	-303	-262	
70	83	207	-28	-902	-1442	-1791	-1794	-407	185	358	1673	1254	714	-259	-250	-270	-278	-285	
159	291	244	24	-553	-818	-766	-932	-353	273	477	1215	508	284	0	-147	-244	-321	-293	
167	233	220	49	-241	-702	-362	-745	-292	249	381	342	95	189	70	-285	-287	-367	-319	
83	66	172	107	-138	-322	-335	-252	-210	273	295	183	-47	181	-299	-285	-251	-284	-268	
