231	197	188	246	241	93	353	499	280	-163	-81	-141	
404	411	480	376	626	590	673	543	201	96	-326	-128	
635	480	1288	548	1151	938	719	543	113	-52	-116	-128	
738	316	1687	1871	2103	938	897	516	376	227	-23	-163	
1052	150	1670	1888	2759	1427	1773	578	402	288	-8	-108	
483	-74	1604	913	1610	2911	3733	1458	105	446	40	-24	
165	-393	1105	384	855	2666	4931	2423	333	843	244	26	
381	-393	62	188	183	1444	3911	3028	1712	1712	70	104	
6	-532	-107	-14	39	694	3927	3973	2033	2184	245	446	
-208	-923	-511	-350	-86	567	4672	4540	2733	1919	1224	954	
79	-1439	-418	-478	-244	186	3960	5221	3167	1655	1242	124	
-94	-1230	-352	-478	-402	-250	2712	6015	3092	1485	563	218	
-281	-1076	-87	-602	-237	-276	3376	5637	3092	1806	472	332	
-181	-672	39	-267	-126	194	4041	4767	2997	1239	-45	58	
-87	-658	181	25	163	652	4332	4143	2241	1353	218	87	
-34	-280	535	356	522	661	3490	3841	1183	1069	218	-82	
-35	43	574	344	1545	1476	3636	3462	559	408	206	201	
0	425	1454	996	2710	2340	2097	1723	394	280	239	323	
238	205	1620	1194	2513	2080	2178	986	280	210	148	138	
285	308	739	1541	2332	419	642	578	262	236	183	113	
71	434	1038	1260	1889	155	639	385	-45	0	-18	-3	
134	932	1238	125	658	15	298	368	-60	-111	-141	-104	
-7	379	550	164	148	-46	170	254	157	-267	-176	17	
