-60	-139	-163	-145	-111	-182	-355	-306	-304	-230	-293	-281	
54	-138	-193	-187	-141	-163	-378	-385	-259	-315	-310	-274	
15	-151	-296	-268	201	-237	-659	-785	-414	-320	-355	-229	
-100	-185	-486	-301	201	-134	-522	-525	-978	-1045	-481	-401	
109	-27	-183	147	54	-104	-409	-580	-1513	-997	-669	-700	
-27	-258	-182	38	-27	-215	-429	-943	-2175	-2462	-811	-858	
-364	-255	-322	-262	-141	-824	-910	-2266	-3419	-2793	-1488	-1015	
-364	-301	-324	-310	-319	-997	-1808	-3432	-4160	-3375	-1488	-1251	
-212	-260	-294	-332	-637	-1234	-3101	-4504	-4002	-3108	-1110	-1031	
-246	-252	-257	-138	-1491	-2889	-4472	-5717	-3845	-2242	-311	-436	
-222	-243	-282	-425	-1570	-4718	-5827	-5213	-2427	-1360	331	-229	
-128	-244	-322	-556	-2674	-6389	-6253	-4520	-1403	-934	200	-193	
-206	-527	-718	-536	-3730	-7335	-5875	-3637	-395	-185	846	-74	
-192	-787	-1661	-438	-4582	-7760	-5749	-2487	-252	-200	287	427	
-372	-471	-1251	-772	-5197	-7950	-5559	-1746	-454	43	158	-185	
-331	-499	-622	-699	-4377	-7729	-4724	-1762	139	227	174	-89	
-218	-132	-549	-517	-3935	-6751	-5024	-1605	-37	87	401	-326	
-265	-264	-374	-386	-3194	-6326	-4898	-2975	-74	14	96	-362	
-284	-172	-296	-554	-2406	-6074	-4267	-3937	-631	-383	-357	-874	
-196	-274	-519	-1330	-1570	-4844	-3968	-4914	-1624	-1470	-266	-1566	
-331	-208	-361	-536	-644	-3063	-3605	-4835	-2096	-2147	-451	-1897	
-331	-200	-202	-268	-415	-2022	-3148	-4409	-2443	-3045	-1189	-2243	
-129	-56	-125	-254	-208	-1139	-2407	-3007	-2569	-3281	-1944	-2747	
-69	-104	-204	-183	-200	-393	-1414	-2503	-1624	-2651	-1456	-2133	
-119	-159	-230	-72	297	70	-614	-1085	-773	-1974	-575	-1220	
-172	-182	-235	-177	104	113	-289	-311	-437	-887	-496	-444	
