-105	-84	-423	-283	-206	-38	301	8	8	-61	0	-62	
-287	-174	-582	-242	-234	-55	505	123	88	-81	24	-81	
-321	-327	-650	-270	-120	131	430	-109	-122	-52	-42	-117	
-184	-467	-1253	-844	-104	196	1195	146	105	83	-73	-188	
-14	-378	-1312	-1181	-378	491	1370	555	258	193	-14	-67	
-154	-910	-1606	-1063	-413	797	1440	382	412	-54	28	-89	
-119	-1487	-1636	-1122	-365	204	627	348	146	-18	80	-121	
-117	-299	-132	-270	-69	-62	-185	-109	113	23	128	191	
0	241	1065	543	65	-369	-1502	-1320	-183	-129	504	350	
284	1950	3015	1877	-117	-1036	-2657	-2383	-387	104	452	346	
644	1896	2997	2286	8	-1689	-2831	-3403	-506	185	385	337	
1082	1518	2353	1823	649	-1355	-2527	-2268	-102	313	306	342	
209	1032	617	863	493	-905	-1156	-1061	-89	-48	184	111	
