-193	-67	-26	8	26	228	-167	-30	-29	-208	-745	-549	-643	-225	-110	26	100	248	206	158	237	267	75	8	-169	-249	-225	-281	-200	
-67	-75	26	310	303	465	-203	-94	-323	-158	-299	-1200	-1125	-345	-211	-19	-7	398	365	345	106	489	181	32	-172	-263	-208	-245	-120	
-134	-15	240	340	414	461	31	-123	-399	-436	-487	-1927	-1532	-528	-379	117	216	1154	543	427	471	396	129	-61	-288	-269	-175	-229	-240	
-123	-89	302	398	752	1192	-8	-233	-798	-840	-1414	-2351	-1517	-1377	-406	150	564	1566	1396	1059	814	497	154	72	-957	-504	-101	-254	-170	
-49	17	97	540	1310	1556	-109	0	-1182	-1650	-1840	-2517	-2014	-1527	-570	58	283	1655	2108	1359	1289	898	434	8	-744	-730	-286	-289	-421	
35	68	178	568	1272	1212	-217	-921	-1488	-1741	-2190	-2260	-1698	-1557	-323	-56	383	1315	1716	1218	1517	1597	1285	-177	-311	-942	-736	-401	-313	
-163	44	471	1052	1522	1556	-362	-1291	-1059	-1909	-1840	-2139	-1547	-1647	-169	-70	308	489	1183	1059	532	1562	1944	105	-216	-1212	-765	-266	-293	
-134	-170	302	956	1522	614	-517	-628	-844	-1252	-1019	-1624	-1140	-1527	-183	-14	256	464	338	882	302	1283	1771	476	-14	-603	-1117	-348	-34	
-141	-51	240	664	1079	280	-563	-173	-345	-222	-411	-744	-779	-654	-106	192	124	49	190	180	-398	497	937	484	297	-169	-455	-421	-47	
-89	-49	35	540	58	-385	-718	17	0	-79	0	-312	-311	-319	92	108	0	-132	-194	-262	-1094	-76	340	201	220	-48	-282	-307	71	
-245	-89	-191	531	-204	-515	-687	660	451	246	359	127	-22	64	429	-14	-258	-1003	-756	-509	-1848	-390	-306	-102	430	887	199	-81	110	
-296	-140	-470	-315	-1114	-215	-37	1580	1676	2064	1458	1870	1696	169	616	-405	-969	-1813	-2001	-1427	-2356	-1257	-1607	-95	653	1585	910	103	347	
-252	-391	-1423	-1317	-1818	-557	428	2243	2166	2888	1663	3612	3170	1111	707	-642	-1546	-3520	-3700	-2331	-3038	-1878	-2398	-393	550	2063	1740	901	647	
-356	-512	-1471	-2118	-2865	-993	410	2604	2091	3338	2538	5131	3833	2228	1053	-1385	-1960	-4992	-4432	-3774	-3111	-2542	-2843	-515	522	3341	2282	1389	521	
-646	-1683	-2070	-2416	-3365	-355	288	3153	2694	3563	3135	6391	4496	2741	1399	-1935	-2478	-5816	-5370	-3804	-3488	-2614	-3116	-1135	378	2983	2570	1120	764	
-328	-781	-2353	-2652	-3552	-291	524	3305	2769	4238	3507	6966	4717	3767	1071	-1489	-2300	-6096	-5707	-3687	-2733	-2109	-3130	-732	329	3341	2503	1456	965	
-296	-448	-2164	-2934	-3974	-602	655	3381	2581	3244	3302	5594	4257	3877	980	-880	-1916	-5154	-4345	-3337	-2458	-1993	-3174	-1035	217	2915	2045	1591	764	
-191	-362	-777	-1427	-3443	-486	612	2092	2129	1858	2687	3556	3114	2833	598	-154	-1635	-3961	-2821	-2229	-1732	-2267	-2786	-576	265	2114	995	1439	387	
-52	35	-206	-909	-2802	-542	227	1106	922	1370	1700	1611	1659	2118	117	8	-866	-1562	-1723	-1296	-1428	-1574	-1895	-271	601	1142	317	867	63	
143	134	-23	301	-1693	-884	-73	599	263	1352	656	221	331	718	58	276	-223	91	-173	-538	-688	-766	-218	-14	217	426	183	87	-87	
125	384	160	726	-328	-465	-470	-224	-65	490	145	-326	-276	-92	-22	71	16	832	198	24	-55	-151	194	250	156	-236	-168	-161	-407	
-37	159	320	1343	291	-291	-981	-2277	-890	-86	34	-1306	-809	-807	-162	16	266	2800	969	546	884	706	955	541	395	-1084	-497	-348	-319	
-156	-30	765	2041	1214	166	-1276	-2848	-1841	-1008	-441	-1957	-1517	-1737	-288	108	762	4088	1628	1501	1500	2034	1476	412	-156	-1240	-1230	-742	-346	
-98	152	667	2641	1946	614	-1276	-2570	-2517	-2398	-1718	-2487	-1818	-1797	-197	527	618	4464	2054	1819	1957	1894	1892	468	-843	-1551	-1370	-714	-213	
21	71	454	1634	1349	520	-749	-1661	-2379	-2352	-1597	-2775	-2270	-1467	-211	335	690	3766	1983	1324	1992	1632	1615	363	-1071	-1835	-1342	-742	-340	
107	44	454	1246	1426	867	-253	-905	-1488	-2933	-1536	-1912	-1833	-1407	-246	184	456	3068	1574	988	1658	1545	920	379	-758	-1466	-948	-490	-273	
125	86	89	723	768	377	-268	-403	-675	-2337	-1262	-1458	-1442	-867	-274	-7	100	2102	1325	935	1131	951	243	8	-311	-574	-722	-467	-300	
-104	-49	98	257	546	87	-210	-15	-460	-1314	-1034	-549	-1005	-359	-225	-75	16	1100	845	687	393	392	40	-102	-338	-323	-242	-354	-167	
-119	-104	97	183	291	52	43	8	-522	-629	-200	-277	-989	-120	-159	-84	41	373	365	460	90	350	-21	-116	-148	-160	-175	-121	-153	
