-154	-279	-548	-325	-262	106	497	101	-102	
167	-167	-900	-331	-227	106	595	162	-156	
-58	-320	-915	-270	-49	270	575	503	-68	
-14	-674	-1312	-990	-42	188	933	1111	153	
-254	-895	-1342	-1473	-21	221	1230	833	428	
-77	-910	-1430	-668	-200	155	758	746	581	
-69	-407	-146	-69	-110	23	-28	-28	88	
-38	83	975	421	-49	-572	-1228	-1320	-285	
125	1068	2907	1663	106	-1529	-2123	-2283	-346	
293	1752	3909	1983	444	-1776	-2224	-3102	-420	
343	1482	3194	1325	164	-1254	-1733	-2383	-578	
159	550	1744	543	8	-485	-1141	-1421	-434	
-70	-14	474	-42	17	-28	-123	-272	-116	
-133	-378	-194	-380	-132	92	480	170	88	
-294	-644	-679	-726	-28	49	304	210	8	
-35	-733	-871	-902	-172	24	480	40	-61	
-35	-334	-532	-682	-207	-96	301	102	-41	
