46	260	143	-21	8	-306	-268	-217	0	1	-62	-15	84	47	-73	-167	-114	341	102	-8	
74	247	99	-131	-195	-429	-332	-216	-166	-81	0	29	118	164	62	-237	170	183	201	83	
88	115	-19	-146	-226	-989	-503	-297	-266	-242	47	178	495	235	187	-237	-59	23	-82	-148	
74	8	-14	-206	-157	-1449	-393	-715	-357	-262	119	142	1088	699	210	186	4	-134	-541	-185	
157	297	24	-309	-679	-2283	-1050	-758	-283	-67	63	245	1803	831	642	590	23	-200	-371	-392	
273	216	131	-586	-1502	-2053	-964	-772	-283	15	127	308	1504	485	1610	287	-7	-250	-348	-385	
298	165	0	-760	-1473	-1550	-320	-217	-195	215	200	134	772	180	1266	465	232	-77	-171	-156	
155	165	-117	-760	-1083	-975	-109	16	-41	215	149	55	346	-86	511	77	-18	-119	-219	-81	
174	-108	-564	-876	-546	-48	258	72	80	462	127	25	15	-311	171	-138	-262	0	-20	-40	
-35	-207	-413	-151	163	1493	379	515	264	272	142	-94	-431	-1003	-290	-1101	-419	376	-15	29	
-312	-346	-234	16	1387	2118	670	996	520	223	0	-114	-802	-2246	-1282	-2345	-813	788	420	218	
-430	-1063	-193	270	2453	2761	1430	1373	682	175	-121	-134	-954	-2398	-2216	-2167	-1588	814	1391	937	
-885	-1620	-76	445	3257	2674	1844	1476	801	159	-194	-309	-968	-1942	-2491	-1839	-2037	1250	1561	446	
-650	-1532	-303	393	3204	2691	1568	1150	432	199	-115	-213	-1204	-2121	-2519	-2550	-1969	929	2846	1296	
-856	-1166	-330	507	2995	2500	1343	550	80	95	-252	-366	-843	-1983	-2065	-2468	-1806	305	2185	1768	
-236	-653	-303	849	2680	1840	1689	584	24	63	-348	-630	-996	-1072	-1667	-1402	-1099	834	1542	665	
-319	-345	-227	65	2348	660	463	265	-108	55	-354	-421	-552	-357	-732	-773	-745	607	578	376	
-277	-180	-214	-69	154	-41	80	136	-128	-161	-187	-207	-372	-139	-183	-404	92	359	367	-178	
16	0	41	-213	-301	-788	-332	-264	-377	-242	-394	-94	15	23	70	-119	348	220	-52	-204	
423	363	189	-179	-471	-1320	-596	-1000	-377	-282	-188	-14	590	864	554	629	529	227	-415	-304	
341	372	419	-131	-553	-1392	-678	-1270	-546	-302	-61	165	500	847	593	824	399	-67	-493	-411	
215	365	324	-69	-679	-1722	-1007	-971	-815	-389	55	142	401	765	1036	287	312	-89	-134	-282	
-77	123	201	-69	-376	-1248	-907	-658	-617	-329	134	165	464	572	773	456	28	-95	-245	-271	
91	185	133	-165	-358	-731	-692	-270	-447	-222	71	61	70	458	741	248	-190	-143	-203	-167	
-27	99	9	-113	-157	-645	-366	-103	-237	-81	39	77	236	451	444	178	21	-81	26	0	
