-120	-116	-160	-100	-28	-124	-199	-110	-14	169	121	201	470	71	80	
-99	-154	-110	-49	-46	-303	-340	-219	-252	-28	69	328	364	190	72	
-36	-76	-77	16	-125	-434	-644	-471	-282	-82	168	336	470	309	158	
176	-35	-39	0	-35	-186	-760	-463	-630	-183	193	424	876	277	110	
286	117	92	74	16	-42	-833	-997	-1248	-346	16	835	1063	547	324	
225	191	126	26	24	-344	-1283	-1069	-1607	-305	40	597	1131	833	459	
120	209	16	-118	-63	-152	-1558	-464	-1421	-312	-41	488	656	325	204	
84	309	0	-92	-118	-69	-268	122	-41	-244	-48	280	-181	15	126	
-99	9	-174	-132	-4	263	188	1300	781	-82	-270	-350	-1075	-294	-340	
-393	0	-407	-409	-28	353	884	2610	1892	395	-399	-1976	-1962	-1107	-783	
-883	-475	-955	-812	-345	776	1570	3501	2500	308	-658	-2245	-3075	-2116	-1662	
-943	-835	-955	-561	-263	864	2870	3746	3368	1016	-388	-2330	-3836	-1850	-1955	
-809	-746	-762	-488	-345	864	2554	3047	2500	411	-445	-2118	-3033	-2804	-1871	
-570	-559	-378	-430	-282	213	1675	1265	1233	153	-149	-1013	-1737	-1654	-1021	
-267	-461	-355	-284	-565	-179	57	195	137	111	-14	-263	-666	-401	-20	
-78	125	-76	-192	-283	-207	-391	-205	-760	-128	144	184	199	452	505	
201	226	2	-125	-49	-567	-978	-650	-1248	-7	104	512	741	1052	1199	
132	242	-14	215	0	-379	-1674	-2094	-1622	-515	225	631	1266	1490	898	
190	140	114	224	-28	-200	-1500	-1748	-1852	-678	337	376	1571	1035	497	
143	116	108	188	41	-330	-934	-722	-1392	-298	185	546	843	476	197	
-15	75	100	49	-69	-385	-615	-239	-903	-319	-48	304	414	174	110	
-22	86	-6	-21	-207	-324	-452	-355	-673	-332	96	253	334	-34	-94	
