-70	340	146	217	32	-28	-245	-156	-829	-411	-108	55	126	330	121	104	85	-50	7	15	-30	-111	
-91	473	165	674	98	97	-320	-406	-1455	-843	-302	-110	102	480	556	210	-30	-42	-37	-126	-273	-187	
-70	247	247	553	409	97	-544	-1150	-1484	-985	-539	-294	229	955	963	460	108	-50	-134	-348	-259	-171	
-28	340	173	380	319	-48	-1205	-1550	-1597	-1169	-779	111	189	1587	1690	1085	163	-79	-89	-234	-171	-171	
123	256	313	341	42	-361	-1694	-1336	-1412	-971	-1075	-212	31	1803	1475	1020	710	98	-60	-326	-348	-156	
-63	248	247	312	-131	-621	-1119	-878	-900	-1070	-849	87	-20	1570	831	576	559	359	148	-104	-176	-148	
-230	-97	-90	82	-233	-396	-300	-14	-34	-330	-349	-32	-140	125	-251	171	-282	77	271	85	-104	-143	
-258	-298	-242	-427	-789	-55	154	323	824	424	79	277	-333	-285	-1610	-349	-1142	-40	332	280	350	29	
-320	-437	-741	-1267	-949	73	1354	1809	1819	1722	1080	285	-700	-1176	-2591	-1351	-1347	-719	1288	843	455	35	
-234	-252	-1708	-1748	-949	326	2153	3225	3345	3461	2096	174	-742	-1982	-4138	-2409	-2482	-850	2895	1278	1485	87	
-223	-400	-1928	-2025	-1021	671	2535	4018	4374	4211	2858	23	-602	-3411	-5643	-3357	-3220	-948	2631	1126	1957	148	
-153	-298	-1693	-1981	-1225	627	2882	4588	4460	4211	2875	-94	-755	-3633	-5671	-3934	-3726	-595	2574	1296	1863	253	
-223	-243	-1312	-1646	-572	798	2205	2776	3688	2881	2536	-94	-825	-2648	-4248	-2587	-2277	-1452	860	1032	463	297	
-140	-368	-1122	-611	-557	462	989	1602	2265	1790	1452	-154	-435	-2245	-2453	-1516	-1402	-908	276	490	218	122	
-103	-174	33	-62	-252	179	170	757	345	368	317	-201	-14	-982	-1583	-487	-1183	-461	167	-89	-304	87	
-28	190	214	564	-213	48	-961	48	-303	-397	-108	-348	79	-54	-80	163	-309	80	-165	-277	-533	-289	
-21	331	98	500	-21	-328	-1406	-1307	-1156	-2203	-1497	-421	292	972	1822	1102	590	147	-333	-319	-527	-316	
33	192	272	1359	253	-280	-1751	-2208	-2380	-2571	-1328	-241	205	1371	2681	1742	857	46	-407	-335	-705	-311	
333	132	280	1129	814	-103	-1349	-2079	-2423	-2330	-962	-388	547	1587	2631	1676	613	120	-213	-367	-311	-296	
161	132	41	811	491	-35	-989	-2136	-2053	-1580	-779	-354	324	1504	2482	1643	295	239	-198	-247	-311	-200	
57	-28	280	394	417	-21	-932	-1908	-1526	-914	-1173	-207	39	1487	2020	1216	738	82	-92	-111	-282	-211	
9	34	164	263	8	16	-601	-1550	-943	-525	-694	-441	15	1288	864	530	582	107	-141	-259	-82	26	
75	60	82	-49	-28	-53	-191	-644	-431	-269	-342	-241	102	806	407	397	15	-92	-47	-12	-74	-17	
