-140	-244	-478	-104	-7	68	220	162	-156	
-112	-555	-1106	-359	-63	122	692	194	48	
-245	-1014	-1018	-1019	-7	262	511	454	307	
-119	-836	-1371	-1063	-324	294	380	284	1033	
-328	-585	-1209	-975	-330	8	206	243	387	
-243	-188	-56	-221	-145	-69	195	-184	363	
-224	350	514	454	-165	-673	-1098	-1363	24	
67	1662	2693	1432	-330	-1819	-2600	-2872	-535	
41	1914	2711	2108	-255	-2197	-3076	-3260	-692	
-42	1572	2353	2108	189	-1544	-2239	-1938	-492	
-14	558	1100	1165	180	-644	-982	-530	-359	
-175	-84	141	107	-7	-194	-362	-7	-163	
-233	-251	-368	-201	-21	-179	244	113	-41	
-187	-245	-915	-521	49	450	863	625	8	
-105	-67	-1400	-858	-28	335	496	397	-61	
-252	-299	-561	-858	-172	16	391	-21	-68	
-294	-313	-282	-448	-83	-28	301	105	-82	
-217	-376	-345	-408	-14	16	138	81	-1	
-84	-306	-312	-380	-76	-21	-24	-7	-6	
