61	-32	-274	-253	-230	-295	-241	-45	-104	-23	-74	8	47	330	-23	-15	-54	35	140	-44	15	
-5	0	-281	-296	-330	-311	-333	-141	-296	-195	-200	113	123	409	234	104	86	312	156	60	17	
19	0	-252	-378	-481	-414	-503	-510	-984	-259	-251	130	333	1124	278	104	34	1122	337	188	52	
-67	-145	-304	-399	-572	-685	-1724	-1160	-1566	-288	-192	304	-45	1387	417	963	382	1141	514	303	43	
-193	-208	-363	-341	-1801	-2307	-3140	-1507	-2558	-502	-207	143	261	1969	847	2633	1407	1572	277	240	69	
-111	-111	-577	-316	-2352	-3456	-3786	-2042	-2447	-325	-303	-21	-8	1932	1241	4078	3020	2434	920	312	138	
-289	-267	-1163	-1435	-3375	-4180	-4242	-1884	-1960	52	-89	87	-288	1857	1823	4284	4258	3596	1782	563	147	
-350	-392	-1872	-2175	-4824	-5456	-4274	-468	-1299	470	-192	-41	-370	1387	1035	4978	5083	4815	2382	1636	497	
-444	-626	-2030	-3703	-5565	-5660	-4337	-207	-178	1644	454	313	-1738	435	547	4490	5214	6708	3374	2535	138	
-171	-452	-2077	-4365	-6935	-5928	-3660	488	578	2773	52	-473	-2445	-544	234	3646	5158	7364	4143	2610	294	
-489	-407	-2786	-4617	-7864	-6322	-3534	1322	2028	3601	400	-605	-3325	-921	-185	2652	4839	8039	4124	2385	433	
-347	-444	-3401	-5436	-7250	-6227	-3550	233	1387	3826	558	-1110	-2964	-1659	-289	2727	5120	7795	4218	2479	693	
-224	-392	-2629	-4695	-6620	-5959	-4321	1774	634	4165	802	-874	-2995	-1298	-170	2633	5289	8170	4292	2291	485	
-148	-348	-1778	-4002	-5990	-6463	-4541	471	17	2886	183	-229	-1470	-480	260	2689	5214	7345	3955	1730	190	
-233	-541	-1195	-3199	-5565	-6684	-5250	-370	-685	1173	327	-23	-779	443	1298	3909	4839	6314	3187	1393	242	
-238	-385	-355	-1860	-4336	-5424	-5281	-2262	-1897	139	-23	209	-259	1350	1936	4284	3845	4627	1876	1411	138	
-148	-341	-415	-1261	-2793	-3724	-4888	-2404	-2888	2	-458	9	287	2082	2743	4284	3414	3203	1089	887	-59	
43	-274	-200	-363	-1060	-1771	-2888	-2042	-2589	-596	-536	0	287	2007	2612	3140	2626	1216	138	-81	-148	
105	-27	-113	-185	-446	-363	-1598	-1806	-1692	-303	-451	-45	-8	1838	1729	2314	1745	199	-8	-96	-130	
-52	-25	-37	227	174	-318	-795	-1381	-748	-178	-377	-355	269	1181	539	1151	199	199	58	34	-111	
201	17	-45	411	332	-222	-622	-266	-434	-156	-119	-96	278	-59	95	475	208	-163	-251	-99	-160	
