-325	-332	-153	78	-421	-207	-154	-74	-118	-118	-95	-118	-33	-30	-199	-206	63	129	49	80	491	344	-111	-73	94	94	120	22	42	-147	-38	
-296	-310	-67	130	-191	-207	-155	-229	-288	-194	-133	-155	-148	-52	-106	-7	267	195	28	264	655	344	51	30	67	120	47	42	94	-147	-70	
-288	8	121	-54	-99	86	-118	43	-782	-237	-185	-280	-562	-177	51	17	139	232	215	293	1117	983	77	137	91	103	-8	8	163	-228	128	
-192	52	113	-200	-5	-119	-391	-170	-1096	-1273	-652	-700	-1033	-592	-120	-15	155	380	587	447	856	946	439	258	60	-15	-206	68	-2	19	171	
-133	-119	-45	-130	-67	-163	-1040	-1026	-1143	-1445	-1562	-1390	-1707	-324	77	-37	74	492	1307	801	1154	1429	937	716	378	232	26	94	34	137	36	
78	-60	-37	-207	-169	-177	-1103	-1591	-2697	-2873	-2346	-2300	-1817	-501	-153	-51	60	682	1195	1713	1098	2118	2350	1516	569	129	124	223	120	-425	34	
148	22	-117	-443	-222	-229	-2688	-2517	-2712	-3877	-2064	-1845	-1770	-589	-225	-74	-177	574	1195	1751	1080	2993	2499	2873	1665	335	269	275	-18	-164	8	
11	-104	-8	-792	-389	-421	-3897	-3679	-2963	-3924	-1295	-1594	-1393	-482	-81	-128	-74	596	934	1211	931	2751	2927	3375	2743	1198	344	111	17	-20	-44	
-25	-178	-251	-996	-1284	-1520	-4713	-3804	-2493	-2779	-762	-669	-704	-368	8	-53	-81	-23	51	327	370	1783	3150	3895	3523	2814	602	679	154	111	-16	
-140	-310	-355	-1169	-2792	-3452	-5734	-4118	-1771	-2543	-273	-111	-361	-170	311	-8	-147	-265	-119	-302	-155	129	2555	3375	5214	4077	1085	694	180	235	231	
-224	-351	-245	-1986	-4017	-4755	-5545	-3930	-162	-1430	476	69	225	502	398	43	181	-1284	43	-529	-320	-184	1625	3114	5307	5117	2106	1102	421	420	-147	
-377	-622	-842	-2677	-5321	-5603	-4933	-3255	26	-324	603	580	1312	1129	620	13	-302	-2239	-618	-1264	-412	-762	955	2315	5716	6473	3052	2067	555	360	68	
-30	-732	-764	-2834	-6593	-6608	-3756	-2596	981	182	1681	1367	2882	2287	1274	-309	-1397	-3680	-2386	-2344	-522	-1262	-23	172	5772	7123	4481	2958	103	1410	635	
-148	-779	-858	-4122	-7378	-6593	-2987	-2203	1467	895	2336	2601	4975	3968	770	-280	-2008	-5605	-4029	-3627	-441	-1731	-59	8	4360	7401	5688	4182	343	1540	976	
-654	-1140	-1125	-4201	-8635	-6750	-1903	-1434	1879	895	2130	3536	6788	4883	2002	-265	-1758	-6561	-5548	-4738	-671	-2029	-716	-375	4192	7958	6300	4535	1148	687	446	
-355	-857	-1848	-4641	-7912	-7252	-1652	-1089	2329	468	1831	4228	7872	4846	2301	77	-1820	-7265	-6831	-4551	-499	-1684	-513	-907	3579	8088	6375	4664	1037	965	231	
-780	-1691	-1502	-4060	-7001	-7126	-2421	-602	2516	333	933	4041	7517	4827	1535	0	-1664	-6326	-7082	-4566	-89	-1200	-982	-272	2817	6361	7043	4720	721	1132	1088	
-387	-1313	-1408	-3824	-7001	-8461	-3520	-869	1917	485	577	3050	6395	4005	1292	-273	-1068	-5527	-5767	-4112	-162	-1434	-685	-15	3486	5990	6300	3737	536	910	532	
-96	-685	-764	-2441	-6247	-7142	-4399	-2250	780	52	450	1797	4265	3240	807	-103	43	-3883	-3998	-2016	-213	-441	-206	344	3375	5934	5948	3366	592	343	206	
-104	-637	-292	-2143	-4739	-5964	-5184	-2549	34	-45	329	606	2265	2063	320	-280	-15	-1989	-1728	-1609	-118	-96	284	1144	4415	5637	5020	2290	703	146	257	
-202	-339	-502	-603	-3766	-4363	-5389	-3584	-986	-361	-96	-371	1013	294	8	-175	-111	-162	-243	-294	43	155	646	2371	5084	5303	3572	824	240	285	176	
-269	-325	-347	-226	-2006	-3499	-5404	-4605	-1849	-1006	-118	-1939	43	-184	-181	-317	25	311	345	-235	465	481	2145	3263	4824	4968	2774	300	326	247	-50	
-160	-133	-266	-343	-813	-2353	-4556	-4495	-3293	-2026	-762	-2159	-1033	-236	-228	-78	440	734	804	258	569	2192	3708	4267	5121	2888	1270	464	335	103	-220	
8	-89	-145	-202	-214	-1112	-3301	-4369	-3607	-3673	-1138	-3241	-719	-482	-206	-206	458	1517	1754	1136	1452	2862	4266	3914	4434	1625	137	223	240	-242	-103	
-9	-99	-83	-104	-183	-295	-2343	-3192	-3936	-3281	-1672	-3115	-1190	-1281	-265	-88	458	1013	2537	1844	2532	2955	3373	3356	3542	1310	129	34	232	-109	-59	
17	-39	17	-23	-118	-437	-1307	-2062	-3371	-3155	-2173	-2676	-1252	-1422	-30	69	492	845	1698	1509	2904	2472	2759	2055	2799	344	-125	-118	163	-367	-192	
17	-89	26	-185	-340	-406	-679	-1544	-1394	-2465	-2048	-2221	-1033	-1438	86	-96	501	1162	1381	1788	2327	1671	2034	1125	1108	206	16	8	-15	-133	-203	
-31	-89	87	-317	-336	-325	-384	-1073	-625	-1665	-1154	-1594	-735	-921	-67	-125	191	414	625	371	2141	927	1960	1125	671	94	134	52	-8	-5	-66	
-74	-192	87	-96	-182	-163	-229	-295	-405	-645	-435	-732	-354	-890	-37	-140	-23	43	336	86	1955	51	267	554	542	0	275	77	22	188	206	
-89	-340	17	-325	-133	-59	-118	-251	78	-273	-253	-192	-441	-811	129	-192	-184	-177	138	-155	345	-250	103	284	327	202	183	8	28	171	-79	
