-212	-99	-164	-43	-60	-104	-408	-179	26	15	-58	6	15	-81	-114	
-107	0	-155	-35	-91	-513	-609	-104	-42	40	-14	48	-69	-122	-169	
-2	42	50	117	-407	-576	-829	-289	-90	309	178	96	48	-100	-208	
-35	33	173	45	-251	-1135	-902	-282	81	1457	146	266	0	-89	-175	
102	363	286	142	-748	-1371	-1679	-207	221	1475	300	224	17	-81	-141	
229	337	277	242	-1191	-1474	-2030	-351	278	1510	573	420	-75	-97	-94	
33	127	244	50	-1250	-1445	-1122	-248	98	846	712	396	-54	-63	-32	
-99	-106	109	0	-333	-187	-331	-131	57	211	8	48	20	8	63	
-522	-972	-176	67	216	464	256	-207	-325	-910	-1191	-116	80	424	175	
-417	-1362	-809	309	1086	2621	1645	-14	-1558	-2412	-2355	-95	241	1159	398	
-658	-598	-794	234	1302	2693	1752	238	-1906	-2831	-3145	-170	297	989	368	
-447	-331	-465	-21	1158	1923	1521	246	-1196	-1849	-2498	-414	464	733	223	
-163	-268	-197	33	483	635	495	131	-281	-910	-1636	-271	128	384	209	
-2	-133	-143	-133	116	-42	-111	82	-137	-178	-306	-136	-75	-54	68	
