-162	-133	-222	-263	-354	-96	-457	-126	-36	-81	-47	129	118	319	319	153	106	8	-37	-30	
-207	-172	-251	-271	-590	242	-755	-413	21	-170	-37	622	409	605	483	207	224	107	163	17	
-166	-96	-223	-553	-1042	-199	-1351	-966	-591	-317	-30	400	294	622	1423	636	509	278	258	-5	
-133	-494	-350	-475	-1450	-1614	-2590	-1326	-732	-625	-206	714	1035	1977	2579	1251	1043	241	120	124	
-229	-340	-207	-1181	-2172	-2916	-3893	-2440	-1704	-892	8	359	1408	3954	3511	2257	1658	621	344	465	
-213	-428	-720	-1511	-2203	-3952	-4849	-3052	-2864	-552	147	1218	1950	5540	4835	3338	2030	1415	526	317	
-104	-985	-1458	-2029	-3255	-5380	-6152	-2958	-2112	-552	-67	956	1782	5185	6047	5612	2701	1862	1020	336	
-64	-106	-1175	-2798	-5170	-7169	-6575	-2487	-486	8	-199	43	1072	4570	7035	5705	3744	2122	1578	575	
-259	-514	-1128	-3128	-5719	-8330	-7061	-486	450	359	-1062	-435	-15	4533	7408	6841	4414	1955	1671	224	
-207	-389	-1772	-3803	-6284	-8157	-6842	346	2377	1050	-1266	-1798	-584	4085	7855	6860	4992	1210	1690	51	
-222	-303	-2117	-4180	-6943	-8110	-6936	407	2396	2358	-984	-2159	-1540	4775	7799	7345	5271	1731	1709	844	
-259	-765	-1473	-3222	-6190	-8597	-6857	26	1311	1368	-1234	-1407	-346	4495	7091	6730	5178	1899	778	249	
-341	-624	-1913	-2563	-5342	-7263	-7689	-442	320	231	-1109	-331	121	4868	6196	5779	3520	1769	406	465	
-317	-251	-704	-1511	-3584	-5505	-5948	-2315	-622	-227	-427	406	550	4738	4462	4643	1993	1452	34	208	
-177	-126	-398	-1338	-2392	-3622	-4693	-2409	-1343	-89	-339	1386	904	4029	3195	2630	1322	517	200	160	
-170	-89	-37	-333	-1418	-2383	-3296	-1828	-1971	-493	-258	1498	681	2649	2262	766	371	483	-52	93	
-59	-50	-118	-214	-413	-1331	-1743	-1013	-1939	-383	-331	672	285	1548	659	215	-89	181	-96	172	
-56	-37	-170	-273	-277	-383	-598	-1326	-1751	43	176	358	129	533	-96	-214	-360	-243	-140	-18	
74	-20	-236	-207	-173	-118	-104	-1264	-795	-301	-243	52	43	79	-228	-254	-177	-64	-15	6	
60	121	121	-280	-206	-126	-172	-310	-214	-370	-670	51	-103	-30	-280	-206	-47	34	-10	-16	
