2	84	88	-71	-182	-166	-160	-263	-295	-405	-120	-170	-119	-51	24	110	277	226	487	182	109	-204	-181	-171	
-43	84	-2	-204	-238	-188	-388	-419	-296	-572	-293	-259	-122	-115	-27	79	571	94	511	386	351	194	-131	-115	
-199	-51	-93	-183	-321	-481	-298	-858	-319	-905	-455	-361	-149	-176	104	199	595	395	972	501	609	239	232	84	
-228	-113	-225	-113	-182	-807	-473	-1459	-975	-1312	-260	-1248	-298	-77	216	358	889	664	1670	611	642	408	332	242	
-305	-367	-331	-222	-224	-1147	-1224	-1693	-1311	-1442	-192	-1650	-549	-48	289	758	1928	1350	2584	1244	888	419	379	368	
-461	-583	-373	-310	-328	-1768	-2239	-2514	-2025	-1834	-896	-2010	-353	-135	232	504	2416	1801	3449	2037	1742	857	397	385	
-390	-387	-324	-316	-1073	-2581	-3211	-3656	-2929	-2443	-1271	-1579	-190	-129	32	317	2853	1868	3282	3540	2398	1281	801	692	
-247	-248	-472	-854	-2009	-3454	-3961	-3876	-2477	-2211	-823	-1133	-149	-129	136	199	2045	1166	2750	4217	2907	1688	835	508	
-171	-85	-542	-1570	-3198	-4223	-4668	-3773	-1456	-920	-273	-587	201	-108	128	-41	1136	513	3216	4052	3497	3628	750	96	
-199	-332	-702	-2690	-4595	-5406	-4050	-3466	-217	-329	179	-102	339	-49	-249	-722	127	173	2235	3837	3826	4574	2064	219	
-291	-432	-1092	-2928	-5947	-6781	-4020	-2675	90	245	758	486	498	-176	-645	-2188	-307	-240	839	3077	4170	4003	4267	622	
-348	-477	-1272	-3481	-7180	-7801	-4197	-1957	477	286	1789	1632	998	16	-1098	-3244	-757	-1188	346	2582	4302	4574	5223	481	
-428	-598	-1797	-3824	-7135	-7476	-3682	-1430	758	540	3379	2379	2224	-41	-1537	-3921	-1668	-1941	204	1756	4105	5406	4818	709	
-383	-703	-1032	-3749	-6808	-7654	-3417	-1459	36	442	2960	2500	2016	-304	-1891	-4217	-1948	-2178	338	1145	3875	5601	5596	910	
-731	-869	-1497	-4153	-7135	-7683	-3667	-1561	-326	147	2768	2344	1999	-416	-2401	-3794	-1177	-2304	165	897	3990	4933	6130	718	
-837	-763	-1287	-3779	-6452	-7373	-4197	-1693	74	-90	2593	1441	1205	-872	-1325	-2765	-728	-1955	47	1442	4351	5145	5612	702	
-376	-824	-1137	-2585	-4624	-6204	-4329	-2352	90	-296	2488	312	412	-412	-390	-1850	-420	-1146	598	1706	4712	5504	3700	446	
-433	-809	-1077	-2137	-3718	-5495	-4830	-3305	-159	-833	1300	89	387	-231	-283	-849	-261	-853	1620	2482	5221	4933	2874	499	
-163	-262	-647	-1525	-3317	-3883	-4639	-3598	-1384	-1863	-69	-388	-13	-137	-34	-155	-87	102	2302	3308	5253	2911	1222	429	
34	-389	-657	-1062	-2514	-3173	-4256	-3847	-2900	-2559	-458	-731	323	21	96	39	71	624	2717	3754	4187	2210	1562	271	
221	-417	-443	-450	-1623	-1857	-3593	-3129	-2623	-2095	-535	-1234	-305	-196	520	518	484	1233	2950	2928	3153	889	286	270	
-39	-367	-338	-162	-939	-1102	-2166	-2323	-2069	-1718	-1156	-1607	-468	-135	955	1012	547	2052	2302	2284	2661	310	224	254	
25	59	-303	-167	-259	-265	-517	-1620	-1500	-1790	-1257	-1421	-217	-162	512	436	1052	2220	2152	1392	1298	460	224	184	
-100	-57	-261	58	-119	-364	-944	-1107	-655	-1877	-1170	-1191	-7	20	480	588	476	1065	1288	1359	462	10	123	122	
-24	-31	-85	109	-21	-126	-298	-609	16	-746	-403	-544	-82	23	360	366	269	458	1005	352	15	-243	-102	-104	
