-93	-141	-172	-123	-29	168	0	-141	-215	-565	-310	-258	-329	-510	-278	-365	-316	-114	43	13	39	125	-66	-26	171	198	222	99	-23	61	113	-70	
-20	-57	-171	-92	-71	37	-49	-195	-305	-946	-421	-267	-335	-817	-319	-829	-182	-81	269	125	165	313	304	77	256	166	122	76	-237	-87	-30	-215	
86	-93	-227	-170	4	100	-280	-227	-146	-1312	-932	-1021	-1055	-1061	-346	-1185	-209	0	373	55	540	946	757	93	268	236	-148	323	-318	-142	-41	0	
172	-193	-176	-128	160	8	-301	-285	-414	-1693	-975	-1863	-1343	-2268	-621	-1313	-162	-141	278	396	1437	1442	1512	971	487	315	-163	105	-8	-230	8	47	
11	-85	-156	5	194	75	-242	-369	-532	-2308	-1894	-2371	-1892	-2814	-1078	-1213	-101	-255	484	221	2102	2053	1446	2014	727	429	91	271	-259	-184	-126	235	
19	0	-107	110	75	-239	-370	-807	-1724	-3246	-2258	-2690	-2166	-2584	-892	-1341	-34	-356	258	292	1670	1260	1446	1949	1983	709	302	341	-111	-119	43	524	
-35	-50	-121	118	-136	-734	-716	-2064	-2637	-3466	-1938	-2284	-1878	-2168	-606	-644	-122	-53	185	134	955	1359	1085	2014	2761	1591	68	347	-126	-200	-237	154	
-41	-43	-174	-177	-521	-1451	-1786	-3306	-3520	-3817	-1340	-1065	-1026	-1349	-278	-243	-182	-349	404	-153	306	715	576	1949	2745	2574	824	1107	43	26	-30	-6	
-34	-135	-355	-372	-317	-2137	-2767	-4238	-4477	-3436	-800	-659	-520	-524	-102	-34	-283	-382	-196	-630	118	180	351	1101	2453	3973	1240	1277	415	192	12	8	
-29	-107	-413	-899	-1152	-3361	-3748	-4873	-4109	-2396	-207	-247	-103	-82	460	265	-95	-422	-174	-1230	-352	-265	-126	170	2534	4465	2903	2524	148	227	-119	-60	
-87	-72	-610	-1442	-1737	-3720	-4713	-5376	-2651	-2162	213	-185	171	538	1430	927	144	-483	-461	-2192	-885	-865	-277	-210	2226	4521	3772	3865	367	1030	-333	-74	
0	-319	-686	-1818	-3312	-5003	-6482	-5435	-1621	-1268	334	286	2139	2552	2707	1990	288	-1356	-1472	-3908	-2245	-2039	-457	-296	1206	4332	4944	5527	676	1596	26	-89	
-175	-441	-746	-2074	-3372	-5586	-6942	-5406	-1312	-477	477	691	2942	4254	3483	2848	528	-1525	-2523	-5499	-3522	-2812	-897	-387	154	4880	5700	6547	1922	926	297	0	
-206	-292	-671	-1924	-4092	-5750	-6660	-5110	-900	-194	740	1236	3955	5209	5658	2899	320	-1624	-3715	-6126	-4105	-3585	-1254	-1032	348	4483	6210	6585	2394	498	279	99	
-186	-185	-1200	-2240	-4002	-6377	-6630	-4740	-193	-138	1112	1570	3903	5625	6262	3345	512	-1709	-4009	-6280	-4924	-4027	-1488	-1251	224	4143	6437	7454	2394	533	506	200	
-222	-456	-1125	-1939	-3372	-6242	-7655	-4519	-414	16	616	1429	3501	5452	6383	2968	384	-962	-4023	-5987	-4786	-3282	-595	-335	-164	3803	6078	5792	2016	585	1073	384	
-258	-367	-440	-1532	-3162	-5705	-7685	-4385	-664	-49	296	480	2278	4948	6314	2402	416	-1004	-4135	-5610	-4550	-2425	-422	-302	348	4200	5908	5735	1922	1237	753	672	
-486	-313	-305	-1110	-2862	-4794	-7135	-4415	-1224	-404	238	188	1283	3143	3587	927	168	-469	-2257	-3490	-2467	-1431	-231	-296	673	4673	5586	3525	1016	384	524	200	
-300	-260	-319	-1261	-2277	-3779	-6051	-4666	-3064	-1342	115	-14	374	1632	2085	112	232	-161	-967	-1788	-593	-464	210	386	1352	4162	3999	2524	733	397	279	-23	
-170	-227	-319	-809	-1362	-2212	-4253	-5110	-4006	-2294	156	-180	228	105	508	-210	74	-67	-307	-187	94	-47	265	279	1497	3633	2222	1428	647	192	209	-67	
-177	-157	-410	-537	-897	-1436	-3777	-4607	-5183	-3861	-310	-1297	-171	-286	96	-345	344	23	-34	268	582	913	327	1101	2291	3311	1164	560	411	148	122	-230	
-250	-22	-201	-85	-359	-241	-2054	-3557	-5183	-4638	-1427	-2139	-982	-1334	-285	-388	84	47	190	426	1736	1326	1249	1493	3393	2536	385	61	52	124	-20	-289	
-279	-65	-33	118	-113	84	-642	-2818	-4388	-4594	-2375	-2559	-1444	-2254	-1121	-829	-63	175	444	731	2368	2185	2365	1688	3312	1156	-126	-38	-119	69	-37	-193	
-179	-100	17	127	152	-8	-273	-1827	-3108	-3817	-2929	-2864	-1950	-2886	-1450	-1071	320	342	665	1684	2983	2879	2447	2177	2631	607	53	35	-185	17	-141	-156	
-105	-93	221	179	156	176	-308	-1102	-2298	-3261	-1996	-2893	-1935	-2814	-2179	-1313	104	470	508	1634	2950	3110	2464	1639	1821	52	-19	-104	-296	61	0	-148	
-8	-8	392	50	118	31	-203	-38	-1386	-2147	-1646	-2356	-1748	-2714	-1822	-900	-95	302	357	1433	2268	2499	2135	489	704	271	59	17	-95	78	-45	-170	
51	175	211	-78	219	33	-118	-140	-664	-1283	-1471	-1703	-1416	-2110	-1135	-786	-14	175	230	614	1936	1376	855	-92	255	134	-30	306	186	96	-37	61	
146	-8	63	42	388	-57	-161	-154	-373	-463	-1384	-615	-464	-1435	-610	-277	104	127	249	300	1205	1161	515	-92	-53	43	269	244	194	157	34	-58	
215	-65	-22	114	218	16	-84	-188	-208	-242	-530	-329	-226	-745	-305	-189	48	-27	189	339	487	336	390	-217	-59	-37	-60	107	192	26	-296	-141	
223	-200	-35	16	146	75	0	66	-139	-207	-248	-191	-315	-760	-353	-81	24	-309	198	260	149	160	202	-154	8	262	91	204	76	-326	-171	-114	
