74	-21	-250	-332	-174	-117	-74	-103	-3	
209	-98	-312	-359	-252	-233	277	55	56	
-5	-265	-416	-653	-241	-206	309	-7	56	
-74	-251	-458	-668	-193	401	1352	186	223	
-112	-748	-635	-546	-399	674	1859	478	307	
-182	-1280	-1224	-961	-227	278	1352	243	232	
-203	-1339	-1209	-785	-406	40	627	677	191	
-77	-341	-277	-325	-324	57	89	-28	121	
-35	483	423	198	-90	-615	-751	-831	-285	
50	1860	2406	1574	139	-1674	-2513	-2441	-549	
460	1464	2997	2268	378	-2081	-2758	-2742	-349	
201	1626	2424	1574	337	-949	-2181	-2628	-271	
-63	906	1136	969	32	-296	-1257	-1650	-244	
-98	191	66	-21	-49	-158	-335	-300	-128	
-203	-160	-395	-668	-49	-62	195	-68	40	
-222	-319	-506	-946	-152	368	400	89	-2	
-203	-171	-679	-1181	-90	327	369	113	-47	
-101	-279	-503	-917	-234	98	220	121	34	
-140	-404	-841	-448	-235	-103	293	131	32	
0	-216	-693	-401	-152	-76	171	81	-75	
83	-84	-534	-297	-28	-42	171	103	88	
