-87	26	-170	-244	-316	-288	-325	-296	-185	-230	-288	494	-8	164	207	-45	160	285	190	114	
-15	-123	-141	-764	-465	-457	-477	-380	-281	-327	-494	999	442	95	511	116	528	380	196	216	
-111	-159	-96	-968	-417	-598	-1232	-465	-154	-302	72	1617	801	577	937	372	662	277	0	261	
-163	-303	-229	-591	-732	-1706	-2096	-1190	-563	-679	-531	1711	1063	1718	1835	639	277	69	177	371	
-156	-303	-325	-764	-1581	-2681	-3337	-2839	-924	-361	-199	1430	1849	3683	2676	807	624	43	268	380	
-654	-340	-678	-685	-2917	-3545	-4060	-3593	-1725	-443	34	1599	2804	5946	4022	1667	1839	622	242	69	
-1236	-470	-1590	-1267	-4881	-5651	-5332	-3122	-1489	8	-302	2291	2860	6657	5911	3368	2380	467	484	88	
-1063	-738	-2187	-2430	-6296	-6641	-5583	-1661	-339	295	-540	999	2074	7817	7276	4246	3109	714	518	201	
-362	-927	-3037	-3216	-7271	-7222	-5269	-640	425	616	-1356	-74	1232	7368	8342	5554	3594	1143	259	311	
-377	-360	-3241	-4097	-7978	-7269	-4876	260	649	860	-1811	-538	-89	7836	8136	6321	4304	1348	622	501	
-351	-533	-2879	-4443	-8182	-7552	-4452	982	1051	235	-2093	-1049	-504	7480	8342	6620	3968	1815	596	380	
-333	-706	-1669	-3405	-7176	-7207	-5002	365	1070	109	-1544	-1159	-155	6208	7463	6545	2866	1236	397	311	
-370	-911	-1102	-3185	-6186	-6688	-5285	-362	217	-229	-1544	26	745	6769	6640	5629	2137	1106	397	241	
-362	-801	-489	-2619	-3891	-4661	-5285	-1142	-435	-268	-266	1336	1381	5310	5481	4938	476	359	198	129	
-303	-549	-442	-2069	-2932	-4111	-4028	-1488	-971	-140	-111	1805	1943	3963	3331	3293	190	354	113	-8	
-325	-266	-17	-1031	-1549	-2178	-2944	-1912	-861	-15	43	1561	1512	3309	1816	901	69	95	-89	-78	
-204	-104	-170	-229	-449	-1596	-1813	-1629	-704	-74	225	700	988	2093	582	311	82	103	-59	-96	
-23	130	-259	-138	-248	-568	-1027	-310	-1175	-229	-111	331	442	329	338	117	129	19	20	4	
-45	191	-133	-25	-87	-133	-332	17	-751	-375	-266	295	364	286	107	88	17	-8	-96	34	
