-39	-78	76	-8	-210	-127	-103	-111	-8	-281	342	-123	-183	
-67	-99	-11	-113	-210	-216	-174	-380	-163	-59	423	-170	-185	
-86	-297	-178	-178	-175	-363	-812	-477	-257	-213	601	-34	-238	
-71	-131	-99	14	8	-285	-1312	-565	-172	50	635	-55	-102	
-121	-57	-8	-14	-84	-327	-1106	-609	-69	-48	717	300	218	
-66	20	62	25	-112	-748	-1135	-594	-138	114	951	660	541	
59	-15	213	168	-238	-748	-1224	-902	-358	368	1283	260	468	
-121	-85	109	151	-398	-1176	-620	-697	-214	302	689	486	270	
-241	33	-23	-78	-189	-272	-14	-21	41	-62	220	219	80	
-716	-346	-155	-274	92	433	1154	667	98	-891	-766	-1018	-183	
-640	-459	-379	-365	402	1806	3355	1610	-124	-1515	-2051	-2484	-821	
-494	-276	-535	-421	619	1590	3856	1752	246	-1819	-2123	-3145	-635	
-296	-177	-337	-232	134	1212	2729	1379	485	-1674	-2383	-2527	-346	
-183	-177	-192	-99	125	358	1404	809	411	-978	-751	-1421	-265	
-49	8	-155	-92	-28	-42	315	-7	-76	-158	8	-601	-278	
