-79	-80	-141	25	-279	-513	-352	-303	-151	277	-28	-122	0	
-3	-92	0	234	-272	-723	-242	-259	-117	652	97	55	-69	
-41	-57	0	24	-369	-1121	-325	-372	57	488	154	96	-61	
-8	135	151	-144	-688	-1283	-497	-450	319	489	495	242	160	
76	346	311	-63	-792	-1342	-975	-289	212	654	607	452	321	
-50	129	252	-266	-836	-1430	-741	-372	-76	337	469	240	24	
-219	-29	92	-189	-98	-139	-263	-76	-199	301	-28	16	-4	
-339	-352	-99	-147	433	1082	471	263	-847	-451	-1090	-116	-7	
-375	-1407	-309	75	1518	3373	1450	271	-2081	-2137	-1981	-231	104	
-613	-1557	-286	92	1536	3981	2037	172	-2443	-2787	-2742	-420	72	
-233	-777	-391	-21	1158	3230	1467	378	-1558	-1762	-2268	-778	361	
-135	-642	-64	-70	458	1834	649	435	-847	-737	-1262	-488	201	
-205	-313	-78	-210	-14	207	33	189	-107	-198	-232	-244	56	
-135	-197	-85	-217	-265	-374	-81	20	-14	334	227	-122	-88	
-113	-105	-57	-110	-23	-381	-270	-14	548	863	210	-28	-189	
-65	-50	-83	-140	-23	-359	-380	-172	311	454	162	-75	-196	
-57	50	-85	-370	-511	-650	-375	-227	-76	269	140	-41	-122	
101	126	-211	-273	-327	-208	-243	-152	-144	350	173	137	-149	
118	211	-148	-126	-313	-266	-366	-110	-83	158	162	-48	-149	
