-70	71	207	8	141	42	-135	-465	-267	-479	-174	-243	-331	-117	-124	138	365	193	217	96	127	62	31	-107	-284	-284	-297	-28	
192	197	242	249	451	110	-212	-619	-162	-746	-265	-509	-463	-192	-136	203	365	394	353	280	302	23	-14	-126	-278	-323	-315	10	
206	286	332	559	656	-107	-191	-1212	-176	-1311	-1117	-1062	-428	-239	-267	301	470	619	979	563	961	428	268	-193	-561	-461	-991	-158	
340	512	242	1089	1029	-15	-212	-1752	-600	-1816	-1487	-1224	-419	-349	-441	366	399	860	910	1534	1402	749	331	-259	-768	-911	-1156	-444	
200	373	376	658	1588	-78	-447	-1857	-1212	-1771	-1014	-1194	-595	-296	-167	309	364	428	1339	1688	2079	1086	697	55	-1072	-1131	-636	-334	
148	582	233	546	1122	-234	-1140	-2457	-465	-1370	-910	-826	-360	-270	-238	260	357	329	533	801	2130	1288	932	196	-506	-787	-1005	-641	
270	362	560	1370	899	-213	-1020	-2142	-274	-370	-140	-257	-244	-186	-288	228	89	0	-75	120	430	934	1049	236	-93	-870	-512	-53	
157	187	276	1108	94	-93	-718	-1062	143	-154	250	8	-173	-90	-50	67	-259	-251	-203	-296	-81	349	747	473	86	-126	-199	-132	
-44	-44	-15	-50	-200	-624	-339	-29	743	756	633	273	57	-69	23	-102	-731	-778	-431	-815	-891	-54	316	405	438	132	170	44	
-101	-58	-144	-529	-715	-426	16	708	980	1589	1212	340	148	-83	18	236	-1148	-964	-1341	-1466	-1540	-661	-233	393	1178	624	194	107	
-203	-175	-230	-1451	-1384	-121	1	1239	1253	1951	1860	1583	560	16	-103	-310	-1248	-1278	-1555	-1523	-1793	-1177	-373	78	1178	1610	511	156	
-217	-209	-859	-2093	-1353	-142	609	2228	1490	2856	1446	1691	1290	460	72	-123	-1722	-1321	-2124	-2174	-2272	-1752	-1230	-325	550	1955	85	224	
-174	-504	-1013	-2918	-1688	76	959	2869	1417	3037	1338	1243	1681	1023	57	-1488	-2355	-1779	-2067	-2075	-2498	-1668	-1941	-458	1145	2513	613	541	
-159	-526	-1642	-3086	-2023	51	1954	3932	1362	3128	1320	1977	1645	1165	40	-1906	-2513	-2294	-2024	-1891	-1976	-2145	-2262	-471	1277	2332	857	540	
-246	-281	-1811	-1909	-1734	145	2101	3913	1599	2494	1014	2174	1290	1235	81	-1704	-2326	-1521	-1583	-1863	-1990	-2032	-2304	-1149	556	1774	442	309	
-94	34	-1627	-2093	-1855	136	1291	2833	1727	2060	1068	2263	987	1147	8	-1213	-1636	-1293	-1057	-1891	-1737	-1570	-2067	-552	391	2053	388	-27	
-131	-403	-1243	-1314	-1566	-22	1235	1935	1745	1082	1032	2013	543	378	-14	-444	-788	-721	-729	-1367	-1060	-1107	-1397	125	501	1085	676	186	
-15	-188	-737	-1008	-639	-234	195	580	1071	1335	852	1190	148	32	-179	-198	-184	-312	-587	-957	-1075	-658	-825	409	395	483	380	-43	
94	95	-187	-308	-136	-355	-226	219	1071	569	316	381	49	-324	-185	138	105	-258	-616	-504	-282	-101	-173	227	188	-53	-158	-144	
174	234	112	77	239	-655	-779	-493	185	-49	-56	66	-345	-337	-117	211	86	-116	-203	-243	7	31	15	487	-251	-349	-341	-157	
146	252	571	43	545	-376	-959	-1917	-868	-568	-411	-264	-483	-585	-247	228	146	105	112	384	487	564	1082	747	-232	-408	-397	-231	
96	330	422	34	384	-199	-914	-1932	-1824	-1370	-1088	-355	-1151	-1004	-268	317	235	234	498	989	1537	1204	1417	369	-561	-801	-420	-270	
-44	182	323	275	1159	8	-839	-1857	-1928	-1816	-1768	-561	-1122	-468	-247	350	364	527	756	1210	1994	968	563	-27	-1238	-1199	-909	-334	
-145	278	414	482	843	213	-447	-1722	-2063	-1638	-1576	-1150	-1298	-413	-274	163	330	757	738	1654	2079	1002	363	-133	-1541	-1708	-1265	-340	
6	177	190	266	299	255	-226	-1002	-1436	-1103	-1250	-753	-902	-200	-115	268	469	498	1184	1142	1452	674	245	-14	-920	-980	-453	-386	
-29	71	0	68	248	145	-120	-447	-809	-746	-1383	-1003	-712	-392	-254	228	271	145	430	256	978	309	94	-263	-1044	-705	-348	-38	
-8	11	-94	198	228	418	-212	-15	-525	-776	-733	-959	-390	-207	-309	-62	243	72	378	296	454	-61	-87	-87	-533	-323	-303	-118	
