-70	-237	-409	-173	-110	169	160	-177	8	
-63	-251	-430	-297	-399	-21	423	34	-14	
75	-313	-499	-270	-245	90	440	173	8	
-38	-688	-841	-668	-399	171	619	210	32	
-244	-910	-1091	-1298	-407	294	1457	851	201	
-112	-851	-885	-1444	-440	867	933	764	315	
-28	-1102	-1445	-1019	-495	196	627	503	452	
-7	-21	-160	-132	-83	-199	-7	154	-34	
201	458	903	720	-42	-717	-1112	-1033	-495	
301	1590	2514	1272	-97	-1544	-2802	-2053	-721	
418	1590	2979	1307	353	-1979	-2946	-2915	-406	
217	1410	2353	1325	485	-1529	-2080	-2010	-231	
268	1248	975	495	427	-746	-1069	-817	-197	
