-4	-70	-27	-76	-234	-206	-164	0	64	281	680	199	31	-140	-153	-176	-194	-175	
-70	-63	82	-90	-317	-281	-240	-164	-41	201	904	494	206	110	-149	-324	-299	-196	
-100	21	174	49	-489	-372	-348	-198	-75	160	767	622	238	55	-226	-257	-193	5	
-33	75	132	90	-90	-369	-342	-238	-359	-14	1193	1012	285	63	-186	-284	-218	-60	
-28	141	80	-49	-55	-557	-737	-1090	-502	-27	1364	1012	579	630	-259	-370	-185	-108	
114	81	7	-63	-392	-1036	-1358	-1277	-992	-142	955	673	918	1249	-14	-296	-213	-186	
108	-28	-70	-97	-179	-1399	-1026	-1033	-435	-196	448	382	732	697	47	-142	-130	-243	
50	-63	-63	-13	304	-325	-157	-143	-190	-81	104	71	103	-27	188	-27	78	-47	
-49	-511	-264	-194	509	442	701	712	-116	-237	-390	-694	-374	-630	-117	109	312	42	
-161	-585	-444	-228	793	1746	2558	1337	24	-372	-1452	-1540	-1542	-881	-133	352	429	69	
-454	-1029	-664	-521	1430	2273	3414	2396	298	-331	-2004	-2399	-2537	-1871	-292	533	1134	417	
-273	-851	-444	-297	1200	2888	3990	3507	532	-257	-2882	-3738	-2579	-2011	-20	1227	1446	396	
-385	-526	-679	-366	687	2589	3274	2500	653	-169	-2755	-3174	-2747	-1620	-34	1376	1331	233	
-344	-407	-370	-344	-351	884	1737	868	101	-115	-1580	-1582	-1626	-951	78	831	741	406	
-301	-302	-284	-287	-248	-7	514	-89	161	-95	-588	-295	-421	-193	291	156	390	142	
-154	-216	-271	-97	-344	-789	195	-989	-183	112	-122	414	95	411	299	31	82	-105	
-31	66	-67	-69	-523	-1283	-314	-1708	-14	128	160	995	850	714	251	-119	15	-230	
-28	13	8	-35	-399	-1587	-1228	-2153	-407	321	818	1215	1490	982	-266	-273	-237	-387	
159	103	107	-82	-447	-862	-968	-1995	-359	434	1040	1131	1221	998	-153	-247	-258	-387	
70	133	157	49	-179	-281	-328	-946	-359	297	887	741	412	387	220	-97	-158	-322	
75	116	44	-38	-83	-363	-185	-558	-265	305	716	342	166	181	165	-202	-218	-363	
