0	-93	-140	-181	-194	-365	-295	-321	-306	16	-15	80	287	78	102	-34	-229	-264	-176	
92	-196	-160	-236	-276	-434	-630	-356	-143	-46	72	72	123	184	97	-126	-246	-206	-120	
109	-196	41	-55	-180	-124	-281	-328	-293	-129	16	336	183	285	229	-47	-265	-251	-230	
0	-154	141	9	-138	-280	-485	-369	-788	-312	-21	568	406	365	450	-126	-311	-303	-239	
109	-66	25	-59	-152	-372	-862	-1026	-817	-463	-7	399	622	1153	898	-140	-260	-329	-343	
58	-23	-63	-118	-158	-193	-992	-780	-568	-463	-7	203	302	1069	442	110	-258	-264	-354	
-13	-21	-174	-132	-116	-42	-76	8	-211	-163	-108	120	-128	261	39	314	188	-112	-315	
16	-108	-320	-298	-132	184	450	619	462	129	-142	-424	-821	-448	-742	314	254	140	-138	
-211	-449	-762	-458	-249	460	1236	2174	1302	274	-324	-1622	-1864	-1444	-1272	-93	376	93	9	
-316	-712	-999	-738	-325	1112	1675	2925	2326	363	-573	-2387	-3146	-2145	-1858	-140	699	429	289	
-211	-426	-762	-591	-35	1624	3064	3851	2830	757	-445	-2613	-3794	-2271	-2067	-113	468	425	252	
-229	-287	-467	-826	-249	793	2677	3484	2379	515	-359	-2486	-3456	-2145	-1704	-93	341	379	295	
-260	-244	-230	-694	-138	353	1658	1492	1476	-72	-277	-1070	-1835	-1486	-895	-146	167	115	60	
58	-196	-167	-340	-152	-90	131	236	235	218	-189	-348	-483	-194	-100	23	70	78	-109	
115	201	40	-174	-166	-227	-470	-219	-334	56	96	16	47	412	347	275	-133	23	-256	
-8	232	138	66	-111	-351	-1007	-737	-1607	-197	233	224	927	1069	714	47	-199	-126	-256	
-43	176	216	257	-145	-786	-1457	-1935	-2254	-414	386	631	1723	1490	982	-239	-727	-329	-279	
-120	57	116	331	-76	-640	-1384	-1733	-2182	-649	370	648	1656	1305	480	-47	-356	-310	-277	
-169	58	402	414	-69	-200	-659	-621	-1622	-292	201	416	1063	968	426	259	-340	-302	-307	
43	242	354	280	-76	-97	-528	-308	-1248	-163	24	376	438	357	323	173	-251	-251	-296	
