-111	-212	-347	-221	-97	24	108	-306	0	
-203	-285	-374	-332	-434	-179	350	-20	-25	
-217	-526	-499	-477	-307	-124	521	181	96	
-130	-703	-871	-521	-193	286	1667	129	347	
-358	-999	-1018	-1005	-186	779	1981	677	557	
-301	-1206	-1018	-975	-372	586	828	555	517	
-328	-895	-915	-888	-317	131	385	324	155	
-35	-42	-132	-263	-62	-117	260	-164	-89	
33	906	886	400	-14	-731	-650	-1306	-420	
201	1734	2943	1361	123	-1906	-2282	-2584	-149	
268	1698	3516	1752	546	-2385	-2831	-3461	-210	
108	1086	2782	1877	1235	-1602	-2036	-2196	-305	
293	458	1583	827	652	-775	-1098	-961	-326	
8	58	224	231	8	-247	-362	-252	-68	
-107	-223	-354	-800	-49	115	244	-96	8	
-126	-126	-541	-932	-255	515	366	295	242	
-105	-378	-341	-961	-399	136	268	278	153	
-70	-209	-421	-800	-392	-112	109	114	-68	
92	-177	-333	-536	-241	-128	-116	137	56	
