348	173	156	106	0	-272	-271	-304	-397	-329	-215	-200	207	391	248	116	232	158	87	-82	-215	-23	
237	246	212	131	32	-300	-475	-587	-716	-539	-254	-127	464	781	494	589	580	175	-208	-658	-341	-141	
398	359	316	180	-144	-515	-520	-1512	-1282	-456	-167	-47	566	963	1249	1166	631	254	-341	-467	-304	-141	
321	479	373	81	-219	-975	-1550	-1882	-1325	-1159	-94	-47	772	1855	1249	1493	526	-23	-563	-563	-420	-185	
211	322	323	65	-192	-1435	-1364	-1270	-858	-765	-67	175	856	1756	1381	458	381	87	-1360	-721	-628	-104	
119	311	285	8	-444	-1708	-806	-317	-305	-525	-147	-40	706	1558	970	101	155	-233	-1265	-863	-628	-267	
182	272	72	-137	-506	-1018	-136	297	-61	-47	47	23	-20	1194	54	-53	-151	-168	-252	-496	-355	-30	
-97	-159	-131	-746	-383	-381	121	434	336	95	134	59	-47	235	-290	-237	-203	-33	-89	-171	-128	-176	
-340	-408	-873	-833	-89	-48	1033	1665	1006	453	309	126	-252	-450	-691	-1689	-353	70	280	131	37	17	
-664	-844	-1544	-1152	171	316	1637	2574	1926	1181	436	181	-635	-1693	-1488	-2400	-990	-82	900	1485	128	87	
-63	-1239	-1763	-1442	497	1354	2241	3002	3017	1944	985	237	-1440	-2964	-2134	-1894	-2418	-393	1334	2278	271	411	
-181	-1430	-1923	-1399	619	2049	2776	3071	3341	2892	1540	102	-1801	-3641	-2642	-2482	-2894	-319	1259	2732	638	752	
-76	-1122	-1792	-1196	462	1302	2603	2282	3205	3282	1625	181	-1746	-3516	-2354	-3056	-2989	-215	1202	2958	884	570	
-264	-858	-1835	-1167	1125	1667	2793	1304	2796	2655	1456	197	-843	-2619	-2079	-3042	-1901	70	994	2599	735	699	
-312	-433	-495	-731	578	1233	1085	841	1568	1147	766	-7	-482	-1445	-1625	-1265	-2091	858	1334	1202	297	341	
-63	-138	-42	-209	122	202	250	24	368	159	-54	-40	-444	-754	-787	-964	-1860	657	691	507	78	43	
0	33	427	155	130	-313	-319	-291	-122	-300	-328	-134	196	-172	-329	-964	177	412	131	-104	-333	-188	
16	90	1182	188	0	-467	-606	-957	-478	-1004	-602	-173	80	156	-132	-243	172	322	-252	-481	-738	-348	
24	107	1872	548	-226	-946	-1121	-1612	-1891	-1666	-588	-173	141	297	460	497	433	85	-587	-831	-1022	-363	
124	190	2137	589	-185	-788	-1521	-1512	-2316	-1610	-742	-267	409	847	1282	710	324	175	-316	-232	-348	-261	
61	-76	1076	849	-89	-860	-1078	-1185	-2047	-1314	-855	-60	94	1012	1020	621	564	61	-207	0	-148	-164	
-20	80	334	262	57	-402	-935	-1270	-1509	-666	-528	-34	204	996	806	532	386	-178	-87	-89	-121	-82	
58	82	287	212	105	-245	-420	-402	-744	-610	-274	-67	228	540	460	318	60	-200	-178	-169	-163	78	
