-45	0	-89	8	135	93	-268	-36	-142	-122	-350	-284	-452	-254	-421	-238	-188	215	95	90	-55	130	-143	-143	-82	-122	-120	47	4	
44	35	23	141	277	135	-109	52	-28	-293	-1065	-277	-537	-401	-255	-98	66	132	57	148	137	252	-48	-92	-88	-202	-235	-101	-34	
17	-140	8	514	493	280	122	6	-208	43	-639	-426	-959	-577	-99	124	100	190	279	452	204	643	97	-89	-142	-202	-222	-130	-153	
-52	-398	26	428	564	501	200	60	-230	-415	-1308	-603	-1592	-563	-239	45	250	655	418	617	458	481	292	72	-189	-431	-187	-178	-153	
-37	-82	204	611	1021	962	200	-51	-452	-1558	-1582	-1806	-1442	-1092	-376	318	200	1315	1307	1094	621	531	194	-136	-616	-886	-201	-241	-87	
26	21	71	539	906	1269	-15	-209	-1396	-2597	-2342	-2154	-2120	-987	-779	-26	133	1369	1450	1412	1289	1195	399	137	-801	-858	-398	-361	-211	
44	71	195	568	1445	1614	-174	-475	-1366	-2566	-2129	-2502	-1954	-1512	-674	226	333	1494	1005	1872	1763	2208	1562	48	-324	-1098	-610	-474	-207	
-45	143	258	529	1657	1135	-210	-859	-1212	-1711	-1506	-1639	-1984	-1107	-540	150	441	886	845	1589	1166	2016	2118	412	-317	-716	-610	-672	-200	
-67	98	187	1207	1522	482	-594	-1275	-1013	-1390	-958	-1715	-1306	-675	-176	41	263	298	305	444	155	846	1580	508	-169	-688	-610	-406	-153	
0	268	-279	700	1310	61	-548	-458	-237	-322	-319	-1170	-899	-493	50	83	106	141	-69	238	-702	244	347	375	185	-142	-322	-401	-120	
122	38	-345	265	405	-428	-322	-65	181	180	188	-383	-205	-85	33	-56	-63	-28	-214	246	-1297	-212	121	460	330	160	-208	-281	-27	
-141	-257	-730	-296	-183	-261	-246	643	922	958	340	375	178	0	269	-35	-146	-388	-814	-365	-1790	-1069	-429	129	515	352	271	127	71	
-360	-192	-1423	-533	-1568	-184	209	1315	1827	2345	1104	1944	1272	342	144	-523	-703	-1709	-1649	-1631	-2559	-2527	-1564	-319	996	1671	1368	373	229	
-327	-472	-1628	-1788	-2193	-900	506	2035	2392	3207	1998	3908	2635	1642	488	-726	-1531	-3284	-2807	-2419	-3111	-2744	-2412	-978	824	2250	2096	749	213	
-408	-654	-1723	-2212	-2630	-526	1584	2319	2732	3619	2725	5168	4478	2595	889	-939	-1724	-4329	-3817	-3104	-2545	-2267	-3116	-1150	1253	2046	2638	1490	482	
-582	-717	-1439	-2228	-3693	-589	1489	3115	2694	4631	2911	6021	4533	3144	634	-776	-2552	-5404	-4682	-3629	-2646	-2181	-3231	-1779	773	2574	2774	884	580	
-296	-516	-1707	-3342	-3880	-480	1527	3437	2675	4388	3451	7003	4017	2796	852	-1504	-2345	-5831	-4784	-4066	-3140	-2657	-3217	-1865	944	3188	3180	1002	450	
-245	-339	-1281	-3060	-3443	-494	1546	3002	2656	3619	3246	5576	4128	2961	561	-999	-2256	-5065	-4462	-3293	-2733	-2498	-3633	-1479	321	2472	2435	951	764	
-154	-369	-808	-1914	-2708	-682	1127	2945	1789	2551	2687	4242	2635	2411	488	-398	-1117	-3814	-3202	-1967	-1689	-1733	-2513	-522	80	1722	1334	563	316	
8	-362	-730	-1945	-2146	-760	349	2376	527	1370	1905	2500	1770	2008	168	134	-437	-1886	-1752	-1077	-1486	-1213	-1665	-143	233	504	46	309	102	
-8	-148	-294	-52	-677	-1149	-8	539	173	1089	1085	315	339	405	75	351	-237	-35	-497	-713	-963	-953	-1061	-48	130	64	-74	-167	7	
-44	-185	-221	451	-190	-993	-501	-224	-287	284	394	-355	-382	-183	34	443	-237	1208	41	-351	-322	-226	-123	395	273	-491	-268	-361	-200	
-67	-59	187	1052	405	-355	-1012	-1445	-1136	-366	-235	-913	-869	-612	-197	255	258	3408	1023	222	433	627	903	433	-122	-942	-1469	-392	-247	
-163	-9	578	1886	1195	-51	-1136	-2046	-1826	-1405	-1125	-2245	-1652	-612	-316	519	528	3802	1521	345	1254	2034	1180	557	-886	-1311	-1680	-381	-286	
-148	17	365	2389	1773	517	-842	-2416	-2133	-2765	-1749	-3168	-2376	-1272	-43	527	888	3426	2357	1536	1781	1667	1736	56	-1014	-1877	-1695	-394	-227	
-104	-140	222	1924	2062	1269	-857	-1846	-2072	-2459	-1871	-3093	-2572	-1047	-288	365	744	2478	1965	1996	1377	1492	1233	40	-886	-1693	-1089	-785	-360	
-222	-130	89	1886	1599	1001	-297	-982	-1304	-2627	-1749	-2139	-2361	-1017	-435	477	600	2299	1539	1448	1377	1719	694	201	-886	-1112	-248	-742	-340	
-163	-103	-133	975	1407	752	-196	-555	-1166	-2352	-1764	-1745	-1683	-942	-414	385	366	1530	916	1589	779	1265	259	145	-559	-1056	-208	-454	-120	
-126	-150	-133	265	573	210	-15	-202	-629	-722	-1353	-1019	-884	-303	-141	167	58	1029	471	353	311	366	202	-149	-365	-348	-7	-354	-120	
-156	-103	-103	44	88	107	218	-260	-506	-536	-471	-655	-733	-85	-131	-8	-160	190	365	230	204	244	146	-292	-214	-36	87	-134	-77	
