11	-126	130	17	-266	-264	-347	-118	-295	-140	-205	-170	-214	-87	-52	94	43	23	224	47	135	275	129	-323	-345	
-148	61	33	-177	-211	-239	-302	-214	-501	-96	-368	-309	-89	-182	-368	155	77	197	120	143	250	175	-184	-123	-163	
-111	-60	-72	-82	-251	-177	-310	-107	-288	-361	-795	-486	-162	-184	-125	276	288	267	120	155	198	361	16	0	-81	
-166	-162	13	-141	-198	-170	-492	-421	-551	-265	-1234	-471	-133	-199	54	492	535	1046	517	1247	422	387	-111	18	-81	
-182	-244	-52	-163	-229	-339	-853	-641	-1649	-589	-1892	-405	-258	-188	51	458	976	1363	1304	1340	1113	594	236	266	17	
-237	-143	-132	-229	-273	-104	-1340	-1316	-2747	-1185	-2457	-1064	-1062	-346	60	224	1218	2090	2608	1247	1709	304	386	619	34	
-198	-67	-104	-369	-317	-459	-2031	-2414	-3814	-2220	-2457	-1362	-1532	-383	43	570	1517	2406	2552	1973	2192	918	387	414	120	
-229	43	-126	-312	-339	-1746	-3239	-2336	-4159	-2471	-2660	-1111	-1062	-148	0	988	1778	2574	2906	3928	2639	1383	791	533	206	
-167	-46	-126	-413	-1081	-3206	-3647	-3230	-4269	-2205	-1782	-1142	-530	25	311	535	864	2406	2738	4133	3365	2703	1776	1201	111	
-325	-193	-362	-1064	-1866	-4447	-4762	-2916	-2622	-523	-748	-339	-383	164	-221	34	155	1121	1248	2588	4276	3838	2966	1777	530	
-332	-357	-666	-1661	-3844	-5765	-6158	-2602	-1586	251	-140	25	121	66	-280	-379	-595	146	17	1918	4258	5847	4602	2539	1347	
-203	-236	-980	-2556	-4504	-7633	-6802	-908	-236	465	589	1125	1073	259	-929	-1162	-2239	-419	-560	2085	3886	6702	6200	3375	2145	
-155	-598	-1781	-3169	-4975	-8371	-6928	-302	199	1700	1610	2601	1951	86	-1743	-1350	-2881	-1228	-1030	1266	3458	6832	7055	4694	2833	
-15	-842	-1247	-3357	-5588	-8968	-7336	-155	112	1606	2639	3461	2623	69	-1618	-3230	-3633	-1415	-1546	353	2453	6609	8096	5567	2963	
69	-1015	-1734	-3279	-6200	-9721	-7273	-111	-59	1457	3069	3667	3314	242	-2166	-3684	-3899	-1400	-2016	-235	2378	7372	7724	6050	3204	
-119	-826	-1342	-3247	-5336	-9109	-6786	-133	-30	1718	2153	3461	2997	519	-1994	-3104	-3742	-1384	-1843	327	2304	6684	6758	5939	2758	
-145	-200	-839	-2415	-5305	-7885	-6174	-486	-391	1419	1610	1910	2193	553	-1383	-2681	-2772	-1040	-1499	370	2974	6721	6312	4954	2443	
-214	-354	-697	-1488	-3876	-6283	-5782	-2351	-1241	286	1274	882	1353	328	-1023	-1789	-1316	-680	-397	319	3886	6330	4955	4657	1254	
-185	-52	-666	-1488	-2510	-5859	-5389	-3340	-2590	173	311	199	51	-27	-882	-427	-206	-67	500	1229	4890	6163	4025	4007	1068	
-23	69	-525	-177	-2007	-4148	-4636	-4423	-3689	-332	-418	-243	-324	-247	-694	103	86	354	621	3053	5244	5512	3356	1647	481	
200	-7	-166	-353	-1144	-2311	-4369	-4046	-4567	-1123	-2112	-453	-858	-395	-280	1119	398	1251	2794	4096	4146	4415	1423	551	309	
208	-15	-244	78	-376	-883	-2878	-3654	-4583	-2565	-2849	-1331	-1360	-192	-45	1455	1256	1866	3315	4412	3402	2964	772	464	103	
113	-15	2	-17	-214	-255	-1827	-2728	-3861	-3130	-2613	-406	-1830	-324	-81	1399	1423	1903	2552	3425	2211	1383	180	258	42	
34	4	103	69	-45	-207	-1057	-1096	-1932	-3067	-2127	-515	-1360	-258	259	646	435	1083	2291	3537	1411	473	94	34	-44	
-303	34	6	8	26	-82	-995	-442	-1210	-2252	-1281	-501	-874	-287	155	492	328	310	1695	1918	327	206	17	-14	-74	
-266	-118	-118	69	16	-45	-295	-67	-896	-538	-716	-582	-764	-357	198	250	250	284	726	491	-45	-45	-74	-30	-133	
-257	-159	-59	-67	17	-133	8	-58	-214	-266	-243	-442	-655	-89	25	138	233	209	-15	241	-89	-124	-58	-55	-155	
