-59	-138	-219	324	-152	-94	-82	155	-65	-227	-298	-275	-337	-203	-202	-153	-49	24	-42	138	129	205	171	32	15	-17	31	-61	-251	-210	-125	
-37	-322	-99	107	43	-44	17	275	-271	-341	-321	-303	-386	-227	-327	-298	-69	-51	99	391	170	218	241	51	35	95	31	-7	-304	-300	-184	
44	-123	-18	377	262	165	142	43	-228	-380	-339	-718	-540	8	-511	-326	-138	-14	98	458	324	218	321	133	123	166	0	-103	-218	-132	-309	
-63	-155	-226	239	203	139	114	-15	-380	-610	-1005	-1092	-1018	-203	-555	-284	-270	-35	262	469	366	395	386	184	159	54	71	-7	-74	78	-387	
-206	-205	-270	40	174	260	190	-122	-299	-943	-1366	-1887	-1391	-349	-777	-312	-241	-35	262	654	278	1085	721	432	318	211	48	-47	-16	78	-297	
-228	-233	-191	17	186	140	-15	-250	-513	-973	-1833	-1947	-1988	-1192	-1221	-473	-345	172	81	863	1215	2120	1270	1228	622	238	-40	-80	-20	-191	-177	
-316	-198	-277	-79	17	130	-101	-962	-1338	-1987	-2285	-2292	-2436	-1222	-1073	-430	-521	304	425	798	1806	1637	1853	2625	1893	766	221	-100	-48	-114	-93	
-206	-273	-231	-73	-51	0	-384	-2139	-2464	-3108	-2993	-2697	-1600	-1073	-1162	-381	-521	159	343	881	1667	1361	2008	3648	2774	1608	1065	110	56	-30	-21	
-235	-293	-299	-109	-37	-443	-1673	-3513	-3589	-3108	-2783	-2232	-1271	-494	-1191	-271	-946	510	-247	252	868	1085	1579	4057	3553	2567	2253	623	70	0	44	
-326	-183	-416	-604	-672	-1506	-2425	-4048	-4562	-2805	-2346	-1122	-1048	-245	-659	-146	-225	97	-412	81	-232	688	1013	4211	3942	3678	3123	1587	501	31	67	
-426	-52	-552	-449	-1446	-1383	-3883	-4766	-3969	-1882	-1321	-211	-316	201	-467	-111	-100	-203	-702	8	-544	298	265	3239	3180	4554	4327	3083	1029	437	233	
-285	-290	-739	-775	-2003	-2370	-5264	-4782	-3832	-440	-718	118	92	762	200	298	-104	-104	-1268	-123	-803	-197	-196	1807	2147	4840	5264	4213	2268	921	31	
-646	-81	-755	-604	-2762	-4328	-5954	-4583	-2874	76	-120	1148	361	2548	1212	957	-507	-344	-2298	-1430	-2283	-143	-672	176	1893	4587	5816	5360	2978	1167	503	
-324	-169	-583	-1133	-3831	-5808	-6584	-3758	-2296	580	178	1697	1089	4214	2670	1780	94	-461	-3619	-2888	-3332	-749	-986	-216	927	3981	5984	6507	4365	1906	606	
