-113	-83	-98	-111	-242	-303	-144	-419	-374	96	8	30	95	108	181	
-36	-28	-115	-160	-35	-164	-226	-546	-306	-56	2	72	167	233	324	
-71	-52	-82	-160	-120	-275	-49	-578	-530	-102	-14	400	690	333	731	
-8	67	0	-132	-7	-407	-601	-1083	-1076	-346	0	784	944	412	1182	
151	96	83	66	57	-358	-1065	-1531	-788	-238	32	784	690	682	1266	
58	83	-23	-118	-97	49	-1196	-982	-565	-163	56	512	368	246	731	
-15	125	-140	-229	-106	98	-117	73	-238	-167	-156	256	-81	-287	55	
84	-7	-237	-499	-194	370	532	733	324	-109	-473	-222	-652	-1093	-769	
-274	-317	-481	-841	-214	1253	1412	1457	1510	315	-630	-1452	-1666	-1668	-1118	
-344	-503	-555	-1386	-345	1554	2185	2436	2465	363	-843	-2387	-3104	-2131	-1690	
-225	-657	-792	-1386	-287	988	3081	3204	2847	567	-516	-2840	-3442	-2411	-1885	
-246	-419	-274	-900	-414	546	2589	2820	2049	360	-304	-2642	-2934	-2481	-1620	
-85	-335	-338	-414	-265	-62	1394	1545	1042	-20	-54	-1438	-1920	-1303	-895	
67	-189	-327	-289	-170	-220	-7	171	32	-45	-176	-603	-525	-321	-213	
336	0	-97	-243	-304	-407	-425	-232	-875	-14	80	-95	55	238	363	
134	142	183	-14	-83	-523	-1196	-665	-2110	-258	201	168	656	1002	915	
-36	139	140	157	-49	-434	-1689	-1863	-2613	-407	321	887	1317	1490	1651	
-57	47	83	290	0	-427	-1268	-1430	-2038	-359	506	665	1622	1389	1116	
-99	25	33	340	82	-248	-514	-549	-1636	-366	136	495	1249	1120	561	
-57	-8	50	162	-7	-193	-427	-273	-1205	-305	64	440	859	951	308	
70	-49	-56	88	-27	-83	-487	-423	-458	-339	217	400	247	285	197	
