-53	-140	-437	-187	-145	24	13	-82	-174	
-56	-186	-458	-294	-317	-7	89	-157	-173	
-168	-195	-664	-214	-103	245	383	71	-53	
-87	-327	-1224	-609	-124	1166	1143	243	94	
75	-821	-1283	-1532	-317	1131	1265	1111	193	
-321	-570	-1533	-1137	-358	551	1230	746	549	
-245	-940	-1268	-1195	-516	131	1021	381	173	
0	-174	-277	-249	-289	-144	301	48	-48	
284	870	381	396	-165	-586	-535	-1033	-231	
1046	1716	2406	1379	-220	-1732	-2744	-2053	-82	
611	1968	2907	1752	148	-2269	-3235	-3073	-183	
201	1644	2371	1094	567	-1515	-2325	-2196	-441	
192	483	1619	809	776	-775	-852	-1047	-258	
-398	16	248	-145	287	-247	-219	-177	-112	
-382	-258	-381	-492	131	-55	334	89	8	
-285	-407	-347	-932	-62	286	618	503	105	
-308	-171	-267	-1415	0	335	1352	694	-95	
-202	-333	-430	-1122	-310	65	758	397	39	
-168	-390	-444	-653	-269	65	374	-14	-41	
