-225	-67	-80	-70	-234	-241	-398	-361	-573	-400	-81	-81	-124	-48	-40	141	138	163	181	410	389	0	17	
-129	-91	56	-104	-235	-289	-405	-273	-932	-764	-288	-108	-103	-83	67	283	188	187	230	433	307	149	-15	
-197	-7	-34	-120	-181	-145	-615	-751	-1191	-578	-957	-428	-235	15	110	1537	401	150	344	474	534	306	140	
-152	-189	-128	-154	-221	16	-789	-1170	-1837	-1278	-1569	-411	-736	87	118	1554	781	658	523	348	552	289	87	
-183	-203	-258	-429	-902	-523	-1573	-1589	-3145	-2151	-1469	-1112	-948	222	55	789	2383	1446	505	1708	797	398	236	
-113	-168	-279	-402	-1298	-1413	-2762	-2426	-4409	-2723	-1555	-390	-920	-154	-193	1354	2912	2874	1395	2194	1288	271	280	
-197	-261	-355	-458	-1884	-2171	-3575	-3437	-4179	-2136	-1355	-195	-449	-160	-281	922	2268	2398	2471	2486	1496	843	288	
-211	-321	-481	-841	-2850	-3716	-4924	-4072	-4050	-1779	-672	208	-349	-216	-449	306	1178	2234	2569	3587	2612	446	612	
-630	-363	-674	-2225	-3480	-5553	-6346	-3856	-3533	-492	32	1500	-54	95	-1313	-464	-47	1315	1003	5547	3368	1882	1353	
-340	-426	-807	-2519	-4608	-6851	-7362	-2498	-2426	161	563	2591	342	-74	-2150	-1621	-1459	187	458	5822	3992	2695	2411	
-232	-182	-1280	-2166	-5458	-6982	-6839	-1704	-1047	1154	2711	3631	927	47	-2681	-2592	-3489	-622	419	4251	4824	3111	2184	
-218	-140	-1472	-2519	-6220	-7638	-6970	-1834	-89	2517	3963	4773	1571	-121	-3685	-3481	-4911	-1708	178	3409	5070	3697	2618	
-376	-489	-1250	-2490	-6146	-8017	-6404	-1170	-62	3000	4203	4807	2181	-67	-3211	-4966	-5395	-1832	-361	2647	5391	3111	3072	
-267	-524	-1679	-2696	-5824	-8571	-6375	-1416	64	3708	3997	4944	1622	-167	-3476	-4577	-5325	-2024	-512	4041	5845	2808	3147	
-289	-321	-1324	-2019	-4462	-7361	-5911	-1863	-184	1947	2797	3597	1368	15	-2820	-3564	-3530	-1158	23	3376	6488	2903	2146	
-253	-210	-940	-1901	-3700	-6297	-5911	-3018	-1535	342	961	2557	470	-154	-1774	-1926	-1721	62	411	4057	5334	2468	1674	
-162	-218	-260	-1135	-2924	-5101	-4533	-3423	-2426	-305	-169	1108	55	-381	-1034	-285	-133	872	629	5077	4067	616	748	
-162	-238	-313	-1018	-1986	-3556	-4605	-3827	-3892	-1264	-1455	320	-315	-181	-658	291	1211	1495	2243	5110	2914	542	507	
33	75	-188	-381	-1488	-1938	-4112	-3986	-4064	-2508	-2608	-148	-821	-74	205	1454	2070	2956	2944	3571	2044	578	267	
67	-14	-181	-257	-844	-844	-2617	-2961	-3748	-2837	-3305	-928	-1399	-41	300	1969	2466	3202	2732	1902	385	332	-8	
-40	-14	-63	-312	-639	-351	-1457	-1820	-3518	-2694	-2992	-1367	-1032	71	798	1570	2185	2546	1134	1384	-23	-23	-25	
-43	-41	-28	-381	-595	-186	-905	-708	-2829	-2179	-2593	-1070	-596	0	379	1254	1888	2283	396	851	43	-27	-8	
-36	-77	100	-264	-276	-104	-209	-294	-1435	-992	-1441	-985	-793	-81	79	1321	501	1545	411	314	87	30	26	
0	-77	108	-84	-138	-148	-165	-144	-803	-569	-857	-364	-349	-127	-14	822	180	647	-53	69	78	35	-37	
0	-217	150	-28	-61	-76	-158	40	-659	-596	-243	-184	-175	-107	86	251	195	421	88	85	-32	-52	-19	
