-77	-63	-430	-357	-324	-28	148	-62	-14	-41	56	-101	
-64	-305	-404	-375	-217	32	505	219	8	-183	-59	-67	
-84	-279	-503	-580	-200	196	1248	300	96	-48	-83	-54	
-63	-748	-1091	-1356	-282	188	1318	851	371	-61	-169	-102	
-182	-733	-1253	-1181	-214	401	1440	538	557	-21	-92	-131	
-217	-866	-1371	-668	-303	319	1073	660	581	-61	-76	-94	
41	-202	-174	-221	-110	24	-55	-75	-34	-12	-54	24	
150	726	886	471	24	-311	-1199	-1377	-353	104	168	231	
502	1644	2496	1948	32	-1312	-2441	-2297	-1407	217	424	342	
376	1608	2389	2072	345	-1689	-2831	-3016	-1007	185	347	334	
301	1212	2371	1663	493	-1254	-2282	-2383	-592	144	170	87	
58	316	1136	495	337	-746	-1257	-1047	-271	-189	104	-7	
-91	-112	331	33	238	-55	-164	-75	-120	-189	-310	-88	
-363	-258	-229	-290	30	278	717	202	56	-345	-451	-108	
-183	-156	-437	-521	-104	360	441	210	-24	-230	-325	-155	
-147	-112	-238	-1034	-289	81	205	-116	-129	-216	-304	-356	
-84	-452	-374	-990	-214	171	164	-34	0	-149	-319	-288	
-56	-292	-326	-653	-138	98	133	-7	-22	-149	-185	-148	
-142	-334	-624	-741	-90	-103	24	-96	-89	-95	-122	-96	
