175	152	33	131	-48	-157	-354	-217	-687	-229	-362	-227	-213	637	335	218	65	7	-45	-109	-124	-100	
-28	273	90	155	56	-151	-745	-492	-1142	-504	-920	-267	-20	1105	979	148	154	54	-124	-259	-245	-82	
58	381	107	559	270	-48	-1090	-1050	-1498	-1367	-1286	-121	79	1720	1260	855	349	-85	-245	-304	-271	-150	
100	294	239	649	229	-171	-1866	-1550	-1868	-1934	-1540	47	142	2086	1822	1348	547	-105	-259	-459	-350	-171	
83	456	489	479	368	-301	-1923	-1164	-1398	-1778	-1300	-274	150	1221	1541	1036	435	394	-178	-400	-303	-193	
8	323	240	411	-62	-205	-1449	-1207	-1156	-730	-905	7	-7	972	1062	658	408	371	-76	-253	-267	-326	
-126	-319	-70	-62	-418	-82	-630	-244	-142	-81	-94	-70	-240	346	-232	195	170	0	219	6	26	-103	
-299	-506	-138	-596	-702	285	121	250	790	563	310	47	-518	-107	-1210	-471	-269	-80	297	35	96	74	
-688	-841	-521	-771	-746	464	1007	1758	2162	2523	1063	134	-714	-927	-2812	-1598	-1825	-347	394	507	402	157	
-703	-900	-1283	-1500	-905	358	2031	2879	3500	3733	2181	79	-1174	-2370	-4234	-2807	-2673	-647	1080	1107	578	463	
-407	-723	-2074	-2535	-1065	448	1927	3725	4460	4398	2858	39	-923	-2912	-5588	-3783	-2304	-1847	1610	616	956	621	
-600	-856	-1957	-2710	-1297	497	1806	3984	4649	4841	2926	238	-700	-3647	-5961	-3961	-2810	-1153	671	1145	1107	533	
-299	-591	-1342	-1325	-1094	342	1944	2500	3277	3836	2282	-267	-588	-3037	-4373	-2711	-2495	-713	1083	1334	1164	393	
-292	-458	-463	-582	-891	57	1146	1378	2042	2455	792	-74	-644	-2148	-2453	-1309	-1853	-549	350	367	166	26	
-188	-264	-21	-124	-499	24	243	339	305	887	223	-21	-94	-511	-1431	-329	-387	-432	-10	26	-119	-82	
16	-111	99	370	-268	-82	-422	-349	-445	152	-222	-100	-7	70	-60	-106	163	-170	-162	-252	-348	-318	
75	248	347	1112	32	-205	-1406	-1293	-1284	-1339	-1046	-147	252	448	1574	1266	170	-36	-215	-274	-466	-381	
183	182	495	1501	221	-192	-1607	-2008	-2067	-1891	-1455	-274	213	1437	2664	1840	279	73	-548	-777	-289	-349	
128	182	256	617	323	32	-2153	-2337	-2423	-2118	-1201	-127	347	1570	2747	2037	873	193	-800	-1076	-516	-281	
83	66	272	429	425	260	-2139	-2222	-1910	-1849	-1230	-261	371	1121	2268	1938	743	0	-689	-422	-348	-200	
-9	-70	371	403	204	32	-788	-1221	-1270	-1466	-1342	-134	497	1105	2631	1134	318	-288	-334	-278	-208	-189	
-28	56	322	222	163	-28	-645	-1221	-971	-1084	-976	-381	316	939	1524	616	345	154	-245	-148	-121	-15	
-77	0	181	103	-48	-69	-361	-637	-270	-560	-242	-287	-54	354	250	437	295	6	-163	-158	-111	-60	
