-92	33	0	0	-28	-409	-492	-420	-398	-306	-436	24	185	86	112	158	222	212	167	210	79	38	184	
1	-34	-106	-42	-70	-423	-359	-917	-473	-164	-601	-170	-7	56	95	388	331	806	242	288	100	38	140	
-212	-64	-148	-426	-56	-561	-697	-917	-1021	-308	-918	-224	-203	104	247	635	814	1271	376	296	124	251	240	
-233	-156	-141	-309	-160	-532	-1327	-1311	-1413	-430	-1133	-271	-216	51	111	1726	1366	1437	715	445	263	239	184	
-248	-183	-141	-508	-481	-871	-2030	-2112	-2052	-925	-2240	-292	-392	-121	87	2601	1450	2468	1607	1020	38	174	165	
-218	-169	-169	-531	-969	-2004	-2675	-2652	-2966	-1820	-1995	-319	-274	-229	239	2921	1350	3232	3127	2021	1199	255	219	
-212	-233	-337	-1281	-1443	-2902	-3583	-3395	-3212	-1776	-2340	-89	-156	-155	-14	2938	1132	3199	4217	3120	2063	541	341	
-283	-276	-241	-1846	-2330	-4109	-4989	-3672	-3415	-642	-1291	56	-95	-204	-302	1675	173	3166	4349	4187	2976	1789	508	
-233	-345	-883	-2306	-3439	-4697	-5297	-3527	-2690	-205	-354	323	-95	-263	-736	333	-140	2568	4052	4745	3482	3198	762	
-29	-387	-1316	-3049	-4326	-6213	-5634	-3148	-1790	277	316	1758	-34	-323	-1427	-354	-881	2002	3424	4482	5438	2874	376	
-170	-522	-1660	-3644	-5731	-6478	-5751	-1617	-789	1702	1962	2482	160	-702	-2794	-2046	-2150	1221	2730	4367	6270	3960	490	
-163	-570	-2301	-4386	-6456	-6787	-5751	-348	196	3064	3490	3155	841	-1084	-4104	-3827	-2932	-34	1558	4334	5243	5320	778	
-219	-792	-2242	-4639	-6811	-7906	-5487	-234	147	3519	4028	3742	1047	-999	-4710	-4107	-3643	-186	1458	4482	5732	5774	701	
-304	-837	-2406	-4342	-6471	-7936	-5121	16	204	3606	4132	4225	841	-1268	-4682	-4149	-3755	-120	1211	4105	6302	4624	1742	
-325	-345	-1928	-3896	-6323	-8465	-5619	-324	-144	2663	3247	3294	386	-1226	-4456	-3995	-2764	55	1756	4728	5732	4138	1194	
-375	-535	-1809	-2990	-5258	-7980	-5590	-990	-485	1684	2118	1637	8	-424	-3089	-2635	-1732	905	2367	5303	4248	4105	929	
-325	-324	-1495	-2306	-4045	-7494	-5575	-2156	-1776	986	555	808	-68	-108	-2188	-1149	-783	1437	2714	5171	3726	3457	630	
-290	-338	-1003	-806	-3395	-5316	-4974	-3410	-2719	-137	-272	0	-257	-365	-1230	-174	134	3449	3639	5056	3286	1546	394	
-163	-92	-1421	-657	-2419	-3770	-4755	-3556	-3589	-867	-817	-265	-162	136	-141	246	982	3864	3952	4909	2520	688	324	
-78	-36	-525	-412	-1265	-2622	-3671	-3352	-4039	-1661	-1923	-298	-260	224	374	1254	1918	3382	3325	3596	840	347	210	
-191	-122	-239	-391	-600	-1945	-2572	-2841	-3807	-2239	-1694	-41	-45	408	414	1540	2638	2917	2780	2759	233	263	341	
-131	-155	-64	-119	-334	-944	-1547	-1763	-2646	-2195	-1248	-363	-284	320	518	1120	1701	2052	2383	1922	101	131	269	
-198	-303	0	-112	-195	-464	-1063	-844	-1906	-1574	-1133	-190	-284	376	555	1103	1249	1338	1211	1118	-151	69	214	
-207	-159	227	58	-42	-222	-380	-165	-934	-512	-252	-82	-41	304	358	682	747	606	47	226	8	170	151	
-113	16	145	-63	-91	-212	-249	213	-775	-144	-144	-101	94	245	156	304	292	330	164	36	-40	-112	57	
