-57	-233	-19	-15	-111	-209	-215	-380	-317	-81	-103	-179	-87	
8	-60	-76	-102	-126	-285	-316	-328	-344	106	423	1	-149	
-135	-13	-86	18	134	-467	-361	-270	-155	139	684	-89	-231	
-29	-78	-64	126	-81	-792	-915	-726	-145	335	733	677	-102	
-80	-65	16	193	-365	-1324	-1253	-1166	-207	237	1055	903	193	
26	33	109	151	-245	-1265	-1297	-1254	-420	533	1178	833	129	
196	158	9	117	-140	-1250	-1577	-800	-468	90	358	434	153	
-57	-160	-345	-50	-49	-153	-291	-118	-207	-311	-96	-34	153	
-220	-396	-472	-197	0	475	886	1183	-104	-659	-1141	-374	-231	
-241	-325	-927	-197	25	1950	2335	1841	24	-1747	-2470	-1852	-463	
-341	-389	-580	-391	58	1986	3122	1859	197	-2153	-2773	-2685	-335	
-305	-226	-393	-271	25	1716	2639	1592	444	-1471	-2282	-1579	-606	
-163	-191	-259	-183	0	1014	653	809	386	-717	-1286	-918	-298	
-35	101	-121	-211	-440	108	182	57	-7	114	-123	-211	-231	
-59	-42	-71	-99	-322	-407	-326	-624	-124	253	717	40	-109	
-22	33	-22	-155	-342	-614	-568	-844	-165	368	446	219	185	
51	10	-15	25	-252	-97	-974	-800	-186	311	480	243	143	
13	-29	67	42	-273	-319	-576	-595	-564	410	480	56	117	
-36	38	152	0	-112	-231	-208	-404	-385	-28	456	131	124	
