-140	-55	-48	-63	-35	-129	-497	-170	-122	-135	-121	3	15	275	109	101	-14	-53	-20	-356	-392	
-133	-14	16	-62	-62	-96	-1018	-346	-270	-248	-235	23	158	338	313	273	233	108	105	-437	-407	
-21	69	223	-97	-322	-423	-1133	-778	-601	-350	-242	15	79	1238	360	561	155	-7	-163	-541	-399	
-56	91	289	57	-555	-867	-1650	-1607	-843	-310	-161	60	86	1321	616	839	248	-275	-422	-729	-304	
122	257	288	-53	-528	-708	-1866	-1035	-378	-155	-114	301	39	1171	321	1118	857	100	-379	-666	-511	
-56	163	247	-28	-978	-925	-1306	-606	-75	48	183	171	-74	425	266	806	629	193	-526	-792	-548	
-112	47	24	-179	-1152	-1661	-1119	-95	-21	248	296	277	142	338	-205	390	15	0	-452	-840	-444	
-42	-34	8	-337	-1558	-766	-300	258	201	392	319	198	79	-186	-395	-158	-178	-56	-267	-333	-267	
-188	-146	-463	-324	-281	236	503	463	361	420	263	119	-100	-352	-879	-303	-374	224	229	297	-104	
-209	-506	-1181	-275	122	933	1632	1257	1116	665	23	-154	-54	-691	-1638	-842	-1415	-386	665	612	586	
-244	-664	-1430	-305	196	1964	2049	1740	1150	648	279	-348	23	-954	-2660	-1900	-2974	-1180	858	900	1239	
-383	-1312	-1517	-344	147	2453	2274	2068	1184	448	231	-158	-153	-1135	-2260	-2216	-3234	-2323	1023	1391	862	
-393	-1106	-1473	123	1412	3169	2761	1723	1304	376	-215	-246	-260	-857	-1693	-1804	-2222	-2608	727	2430	1277	
-629	-664	-770	-69	1201	3117	2639	1257	1047	376	-47	-350	-518	-816	-1555	-1735	-1935	-2295	513	1863	1466	
-202	-181	-580	-502	491	1911	1875	860	841	184	167	-381	-463	-1218	-1417	-1392	-1866	-1615	-63	376	1202	
8	-84	-580	-330	-42	1230	712	315	313	-27	-14	-341	-207	-677	-713	-760	-1251	-1139	-249	-37	551	
133	33	-90	-220	-131	881	-21	16	48	-108	-262	-286	-235	-252	70	-540	85	394	245	-193	-89	
158	116	41	-138	-261	-185	-831	-278	-277	-108	-329	-251	-193	55	329	-79	357	489	0	-282	-311	
300	203	148	-145	-363	-838	-1995	-745	-616	-310	-101	-194	-14	78	352	530	471	348	-8	-242	-375	
75	248	355	0	-500	-1026	-2297	-1378	-1256	-334	-67	15	63	306	533	724	427	441	-208	-267	-337	
0	124	388	93	-302	-650	-1636	-978	-1142	-617	-208	39	79	102	1112	1479	1199	974	182	-141	-220	
88	224	116	1	-311	-463	-1320	-992	-1128	-546	-195	-121	63	-7	579	790	954	379	105	-185	-82	
-140	349	184	106	-267	-357	-272	-792	-672	-489	-14	-107	86	60	242	314	116	143	148	-30	140	
