-7	133	-28	-165	-219	-252	-864	-203	-108	-119	-80	23	519	285	358	163	161	178	-319	-407	
108	149	115	-350	-267	-1205	-964	-544	-101	-61	20	102	772	164	790	252	240	192	-148	-230	
128	240	82	-446	-348	-1607	-1193	-929	-209	87	119	94	1537	649	839	451	185	-104	-666	-450	
273	270	238	-615	-1040	-1751	-1164	-630	-222	119	269	363	683	266	1249	528	-183	-259	-682	-622	
414	330	180	-1094	-1488	-1679	-678	-374	176	239	285	260	566	-152	1200	528	-268	-296	-745	-437	
303	41	-200	-876	-910	-1018	-163	-7	192	231	245	228	118	-199	544	116	-99	-193	-1281	-503	
49	-118	-399	-1007	-287	-731	412	176	264	310	103	22	-153	-533	132	-282	-48	113	-698	-252	
-63	-390	-275	-213	260	495	498	310	512	342	23	-87	-607	-1569	-609	-453	-321	692	105	17	
-423	-668	-324	24	566	1649	1326	430	552	239	-154	-280	-1329	-2149	-1090	-1060	-601	771	446	498	
-723	-1283	-407	384	1737	2517	1792	1407	801	-27	-134	-233	-1301	-2315	-1928	-2263	-693	998	1750	1428	
-1327	-1898	-344	797	2488	2691	2189	1373	870	-7	-121	-309	-1260	-2011	-2848	-2714	-1262	771	2298	604	
-1283	-2118	-214	972	2925	2899	2172	1442	384	-101	-199	-490	-996	-2356	-2299	-2044	-1819	753	2241	542	
-753	-1561	-124	581	2750	2552	1758	1013	288	28	-81	-313	-1024	-2191	-1584	-2072	-1507	1099	1561	856	
-416	-1400	-324	1131	2593	1580	1620	824	-34	7	-141	-213	-1038	-1348	-1309	-2167	-1697	331	1221	1164	
-271	-1078	-165	-110	1457	295	290	345	-169	-88	-161	-476	-788	-575	-554	-1634	-660	123	297	332	
99	82	-179	-209	268	186	105	201	-357	-27	-141	-220	-455	-192	-178	-125	-146	16	-252	-267	
414	305	0	-209	-287	-530	-332	-203	-619	-242	-154	-34	-20	0	304	101	199	-122	-396	-376	
354	330	271	-139	-335	-1665	-1550	-829	-843	-359	-114	197	204	649	691	360	253	122	-290	-485	
207	380	501	-281	-567	-1780	-1150	-1469	-702	-235	-61	245	417	847	1167	147	332	78	-398	-579	
-77	206	1041	-199	-997	-1722	-441	-1199	-942	-342	15	118	550	798	1463	759	603	-74	-282	-297	
-118	140	305	-158	-751	-1320	-578	-1156	-744	-416	0	134	393	446	757	644	459	210	17	-9	
-21	140	197	-124	-301	-1191	-864	-530	-337	-208	-261	86	-7	258	297	256	379	52	-67	-15	
-86	16	32	16	-376	-831	-692	-75	-310	-21	-51	79	181	101	218	116	30	70	35	113	
