0	-258	-767	-187	-159	-129	16	-46	-41	
117	-334	-1194	-249	-269	-165	326	106	8	
-49	-570	-988	-352	-289	196	741	137	379	
-110	-496	-1209	-649	-365	311	546	324	589	
92	-1221	-1253	-1239	-289	621	474	208	372	
-168	-1043	-1047	-653	-379	258	301	312	118	
-143	-98	-146	-207	-172	31	163	-136	-95	
-168	433	599	322	13	-122	-968	-1306	-678	
100	1590	2657	1645	24	-1210	-3018	-2053	-692	
-77	1842	3086	1948	304	-1921	-3350	-2742	-392	
8	1212	2567	1592	345	-992	-1574	-2067	-251	
-182	533	1422	1041	164	-369	-506	-932	-258	
-301	-28	215	82	106	-240	-55	16	-28	
-343	-348	-305	-318	32	-69	546	316	-48	
-302	-378	-856	-932	-90	237	452	162	72	
-266	-245	-620	-829	-262	294	379	154	-149	
-28	-393	-473	-858	-255	32	257	145	16	
0	-431	-488	-448	-236	-233	260	154	-8	
