-42	-188	-416	-366	-317	-103	-45	-75	-47	
-66	-91	-485	-536	-186	-42	81	7	-7	
0	-362	-561	-551	-172	-69	244	32	8	
-170	-614	-782	-741	90	499	782	382	117	
-14	-718	-826	-1430	74	409	1859	1441	56	
-384	-1295	-1312	-1239	-193	188	1405	798	137	
-594	-1088	-974	-800	-461	221	1195	712	371	
-203	-244	-125	-104	-262	-90	440	-102	16	
108	300	671	614	32	-847	-867	-1262	-393	
226	1446	2943	1379	106	-1355	-2571	-2469	-359	
611	1770	3337	1823	378	-2168	-3163	-2742	-109	
167	1554	2478	1788	542	-1036	-2383	-1995	-265	
-35	491	903	845	337	-601	-1199	-673	-244	
